Key,English,Korean,Portuguese,Japanese,Spanish,Thai,Indonesian,Russian,ChineseSimplified,ChineseTraditional,Tagalog,Vietnam
HELP_POPUP_100010_PAGE_00_TEXT_00,"<color=#c17636><size=20><b>◆ Mail</b></size></color>
- NPCs deliver equipment crafting, upgrades, and other rewards via mail.
- If you exit the game, unread mail will be automatically marked as read upon restarting.","<color=#c17636><size=20><b>◆ 메일</b></size></color>
- 장비 제작, 업그레이드, 기타 보상을 NPC들이 메일로 배달해줍니다.
- 메일을 읽지 않고 게임을 종료하면, 재실행시 남은 메일은 자동으로 읽음 처리합니다.","Os NPCs entregam os itens por e-mail quando você recebe equipamentos, recompensas de missão e itens comprados do mercado. Neste mundo de blockchain, altere às vezes, portanto, o correio é essencial para a entrega segura. Se houver um correio não lido e você fechar o jogo, ele lerá automaticamente o e-mail e enviará o item para o seu inventário.",NPCSは、機器、クエスト報酬、および市場から購入したアイテムを受け取ったときに郵便でアイテムを届けます。ブロックチェーンのこの世界では、変更が発生することがありますので、郵便は安全な配達に不可欠です。未読メールがあるとゲームを閉じると、自動的にメールが読み、アイテムをインベントリに送信します。,"Los NPC entregan los objetos por correo cuando recibes equipamento, recompensas de misiones y objetos comprados en la tienda. En este mundo de la blockchain, a veces ocurren alteraciones, por lo que el correo es esencial para una entrega segura. Si tienes un correo sin leer y cierras el juego, se leerá automáticamente el correo y se enviará el objeto a tu inventario.",NPC ส่งรายการทางไปรษณีย์เมื่อคุณได้รับอุปกรณ์รางวัล Quest และรายการที่ซื้อจากตลาด ในโลกนี้ของ Blockchain การเปลี่ยนแปลงบางครั้งเกิดขึ้นดังนั้นอีเมลจึงเป็นสิ่งจำเป็นสำหรับการจัดส่งที่ปลอดภัย หากมีจดหมายที่ยังไม่ได้อ่านและคุณปิดเกมมันจะอ่านจดหมายโดยอัตโนมัติและส่งรายการไปยังสินค้าคงคลังของคุณ,"NPC mengirimkan barang melalui surat ketika Anda menerima peralatan, imbalan pencarian, dan barang yang dibeli dari pasar. Di dunia blockchain ini, alter terkadang terjadi, jadi surat sangat penting untuk pengiriman yang aman. Jika ada surat yang belum dibaca dan Anda menutup permainan, itu akan secara otomatis membaca surat dan mengirim item ke inventaris Anda.","NPCS доставляет предметы по почте, когда вы получаете оборудование, награды квета, а также товары, приобретенные с рынка. В этом мире блокчана иногда возникают изменения, поэтому почта необходима для безопасной доставки. Если есть непрочитанная почта, и вы закрываете игру, она автоматически прочитала почту и отправит товар в свой инвентарь.",当您收到从市场购买的设备，任务奖励和物品时，NPC通过邮件提供物品。在这个区块链的世界中，有时发生改变，所以邮件对于安全交付至关重要。如果有一个未读邮件并且您关闭游戏，它将自动读取邮件并将物品发送到您的库存。,當您收到從市場上購買的裝備，任務獎勵和物品時，NPC會通過郵件運送這些物品。在這個區塊鏈世界中，有時會發生變化，因此郵件對於安全交付至關重要。如果有未閱讀的郵件，並且您關閉了遊戲，它將自動讀取郵件並將項目發送到您的庫存。,"Ang mga NPC ay nagpapadala ng mga kagamitan sa pamamagitan ng liham, kapag tumatanggap ka ng mga kagamitan, gantimpala mula sa mga misyon, at mga item na binili mula sa pamilihan. Sa mundong ito ng blockchain, minsan nagkakaroon ng mga pagbabago, kaya mahalaga ang liham para sa ligtas na paghahatid nga mga ito. Kung mayroong hindi pa nababasang liham at isinasara mo ang laro, awtomatikong babasahin ang liham at ipapadala ang ayten sa iyong imbentario.",
HELP_POPUP_100011_PAGE_00_TITLE,HELP,도움말,Busca,尋ねる,Misión,เควส,Pencarian,Квест,寻求,尋求,Misyon,
HELP_POPUP_100011_PAGE_00_TEXT_00,"<color=#c17636><size=20><b>◆ Quests</b></size></color>
- Complete quests to obtain essential growth items like hourglasses and AP potions.
- Growth items received as quest rewards are bound and cannot be traded.
- Quests also offer various materials such as equipment and and food materials.","<color=#c17636><size=20><b>◆ 퀘스트</b></size></color>
- 퀘스트를 통해 핵심 성장 아이템인 모래시계와 AP 포션을 얻을 수 있습니다.
- 일부 장비 재료와 요리 재료 등 다양한 재료를 퀘스트로 획득할 수 있습니다.
- 퀘스트 보상으로 받은 성장 아이템은 귀속되기에 거래가 불가능합니다.
","Como recompensas de missão, você pode obter a ampulheta e a poção AP, que são itens chave de crescimento. No entanto, esses itens não podem ser negociados. Você também pode obter vários ingredientes de culinária, então verifique se há missões que você pode facilmente completar.",クエストリワードとして、あなたは砂時計とAPポーションを得ることができ、それは主要な成長アイテムです。ただし、これらの項目は取引できません。さまざまな料理の食材を入手することもできますので、簡単に完了できるクエストがあるかどうかを確認してください。,"Como recompensas de misión, puedes obtener relojs de arena y la poción AP, que son objetos clave para tu avance. Sin embargo, estos objetos no pueden ser intercambiados. También puedes obtener varios ingredientes de cocina, así que verifica si hay misiones que puedas completar fácilmente.",ในฐานะที่เป็นรางวัล Quest คุณสามารถรับนาฬิกาทรายและ AP Potion ซึ่งเป็นรายการที่สำคัญ อย่างไรก็ตามรายการเหล่านี้ไม่สามารถซื้อขายได้ นอกจากนี้คุณยังสามารถรับส่วนผสมการทำอาหารต่าง ๆ ดังนั้นตรวจสอบว่ามีภารกิจที่คุณสามารถทำได้อย่างง่ายดาย,"Sebagai Quest Rewards, Anda bisa mendapatkan jam pasir dan Ramuan AP, yang merupakan item pertumbuhan utama. Namun, barang-barang ini tidak dapat diperdagangkan. Anda juga bisa mendapatkan berbagai bahan memasak, jadi periksa apakah ada pencarian yang dapat Anda selesaikan dengan mudah.","В качестве цеховых наград, вы можете получить песочные часы и зелье AP, которые являются ключевыми элементами роста. Однако эти предметы не могут быть проданы. Вы также можете получить различные приготовления ингредиентов, поэтому проверьте, есть ли квесты, которые вы можете легко завершить.",作为Quest Rewards，您可以获得沙漏和AP药水，这是主要的增长项目。但是，这些物品无法交易。您还可以获得各种烹饪成分，所以检查是否有Quests，您可以轻松完成。,作為任務獎勵，您可以獲得沙漏和AP藥水，這是關鍵的增長物品。但是，這些物品無法交易。您還可以獲取各種烹飪成分，因此請檢查是否有可以輕鬆完成的任務。,"Bilang gantimpala sa mga misyon, maaari kang makakuha ng orasa at inuming AP, na mga pangunahing kagamitan sa paglago. Gayunpaman, hindi maaring ipagpalit ang mga aytem na ito. Maaari ka rin makakuha ng iba't ibang sangkap sa pagluluto, kaya tingnan kung may mga misyon na madaling mapagtatapos.",
HELP_POPUP_100012_PAGE_00_TITLE,,,Junte-se à nossa discórdia,私たちの不一致に参加してください,Únete a nuestro Discord,เข้าร่วม Discord ของเรา,Bergabunglah dengan perselisihan kami,Присоединяйтесь к нашему разногласию,加入我们的不和谐,加入我們的Discord,Sumali sa aming Discord,
HELP_POPUP_100012_PAGE_00_TEXT_00,,,Aqui está a discórdia nove crônicas! Vamos nos juntar e conversar juntos. Definitivamente será muito mais divertido se jogarmos juntos!,これが9のクロニクルスの不和です！結合して順守しましょう。一緒に遊ぶならば、それは間違いなくもっと楽しいです！,Aquí está el Discord de Nine Chronicles. ¡Únete y chatiemos! ¡Sin duda será mucho más divertido si jugamos juntos!,นี่คือดิส คอร์ด Nine Chronicles! มาร่วมกันและสนทนาด้วยกัน มันจะสนุกมากขึ้นแน่นอนถ้าเราเล่นด้วยกัน!,Ini sembilan perselisihan kronik! Mari bergabung dan berkomunikasi bersama. Ini pasti akan jauh lebih menyenangkan jika kita bermain bersama!,"Вот девять хроник, раздор! Давайте присоединиться и общаться вместе. Это определенно будет очень весело, если мы играем вместе!",这是九个编年史不和谐！让我们一起加入和交谈。如果我们一起玩，这绝对会更有趣！,這是九個編年史的Discord！讓我們加入並交談。如果我們一起玩，這肯定會更有趣！,Narito ang Nine Chronicles Discord! Sumali tayo at makipag usap kasama ang lahat. Talagang mas masaya kung tayo ay maglalaro ng sabay!,
HELP_POPUP_100013_PAGE_00_TITLE,HELP,도움말,Inventário,在庫,Inventario,คลังสิ่งของ,Inventaris,Инвентарь,存货,存貨,Inbentaryo,
HELP_POPUP_100013_PAGE_00_TEXT_00,"<color=#c17636><size=20><b>◆ Inventory</b></size></color>
- You can view all owned items.
- Inventory has no separate slot limit.
- Use the grind option to grind items instantly.
- Quickly check item sources in material item details.

<color=#c17636><size=20><b>◆ CP (Combat Power)</b></size></color>
- CP represents your total combat strength.
- Total CP is the sum of character CP and equipment CP.
- Character CP is calculated by multiplying each stat by a fixed factor.
- Equipment CP is calculated based on stats and multiplied by a fixed factor for items with skills.

<color=#c17636><size=20><b>◆ Equipment</b></size></color>
- Set equipment for adventure, arena, and world boss separately.
- Some equipment grants specific skills. Equip wisely.","<color=#c17636><size=20><b>◆ 인벤토리</b></size></color>
- 보유한 모든 아이템을 열람할 수 있습니다.
- 인벤토리는 별도의 슬롯 제한이 없습니다.
- 분해를 누르면 인벤토리에서 바로 아이템을 분해할 수 있습니다.
- 재료 아이템 정보에서는 획득처를 빠르게 확인할 수 있습니다. 

<color=#c17636><size=20><b>◆ 전투력</b></size></color>
- CP(Combat power)는 내 총 전투력을 의미합니다.
- 내 총 CP는 장비 CP와 캐릭터 CP의 총합으로 산출합니다.
- 캐릭터 CP는 각 스탯마다 일정한 배수를 곱하여 산출됩니다.
- 장비 CP는 스탯을 기반으로 장비별 CP를 계산한 후, 스킬이 있다면 일정한 배수를 곱하는 방식으로 산출합니다.

<color=#c17636><size=20><b>◆ 장비 장착</b></size></color>
- 모험, 아레나, 월드보스 별로 장비 장착 상태를 설정할 수 있습니다.
- 각 콘텐츠 전용 스킬이 부여된 장비가 있습니다. 신중하게 장비를 장착하세요.","Visualize e gerencie itens em seu inventário. Você pode equipar equipamentos/trajes/títulos/runas aqui. CP significa poder de combate. Um indicador é exibido no equipamento com o mais alto CP, então equipa o equipamento com o mais alto CP rapidamente.",インベントリ内のアイテムを表示および管理します。ここで装備/衣装/称号/ルーンを装備できます。 CPは戦闘力を表します。インジケータが最も高いCPで機器に表示されているので、最高のCPを素早く迅速に装備します。,"Visualizar y gestionar los objetos de tu inventario. Aquí puedes equipar equipamento/cosméticos/títulos/runas. CP significa Poder de Combate. Un indicador se puede ver en el equipo con el CP más alto, así que equipa rápidamente el equipamento con el CP más alto.",ดูและจัดการรายการในคลังของคุณ คุณสามารถติดตั้งอุปกรณ์/เครื่องแต่งกาย/ฉายา/รูนได้ที่นี่ CP ย่อมาจากกำลังการต่อสู้ ตัวบ่งชี้จะปรากฏบนอุปกรณ์ที่มี CP ที่สูงที่สุดดังนั้นให้อุปกรณ์ที่มี CP สูงที่สุดอย่างรวดเร็ว,"Lihat dan kelola item dalam inventaris Anda. Anda dapat melengkapi peralatan/kostum/judul/rune di sini. CP Berdiri untuk Kekuatan Tempur. Indikator ditampilkan pada peralatan dengan CP tertinggi, jadi lengkapi peralatan dengan CP tertinggi dengan cepat.","Просмотр и управление предметами в вашем инвентаре. Здесь вы можете экипировать снаряжение/костюмы/титулы/руны. CP подходит для боевой мощности. Индикатор отображается на оборудовании с самым высоким CP, поэтому оснастите оборудование с высочайшим CP быстро.",查看和管理库存中的项目。你可以在这里装备装备/服装/头衔/符文。CP代表战斗力。在具有最高CP的设备上显示一个指示灯，因此快速装备最高CP的设备。,查看和管理庫存中的項目。您可以在此處裝備裝備/服裝/標題/符文。 CP代表戰鬥力。在CP最高的裝備上顯示一個指示器，因此將裝備迅速裝備最高的CP。,"Tingnan at pamahalaan ang mga gamit sa iyong imbentaryo. Maaari mong maglagay ng mga kagamitan/tulad ng kasuotan/pamagat/hiyas dito. Ang CP ay tumutukoy sa Combat Power o lakas ng laban. May tanda na ipinapakita sa kagamitan na may pinakamataas na CP, kaya agad na isuot ang kagamitang may pinakamataas na CP.",
HELP_POPUP_100014_PAGE_00_TITLE,HELP,도움말,Configurações,設定,Ajustes,การตั้งค่า,Pengaturan,Настройки,设置,設置,Settings,
HELP_POPUP_100014_PAGE_00_TEXT_00,"<color=#c17636><size=20><b>◆ Key Management</b></size></color>
- For secure game data storage, always back up your private key.
- The address serves the same purpose as the game ID
- It allows you to check your game data and transaction records on the portal.","<color=#c17636><size=20><b>◆ 키 관리</b></size></color>
- 안전한 게임 데이터 보관을 위해, 프라이빗 키를 반드시 백업하세요.
- Address는 게임 ID와 같은 역할을 합니다.
- 포털에서 자신의 게임 데이터 및 tx 기록 조회 등을 할 때 사용할 수 있습니다.","Gerenciar várias configurações aqui. Se você tiver um código de recompensa não utilizado, insira-o aqui. Você também pode gerenciar o endereço da sua conta e a chave privada. Não conte a ninguém sobre sua chave privada e apoiá-lo em um lugar seguro.",ここでさまざまな設定を管理します。未使用の報酬コードがある場合は、ここに入力してください。アカウントアドレスと秘密鍵を管理することもできます。あなたの秘密鍵について誰にも言わないでください、そしてそれを安全な場所に戻してください。,"Administra varias configuraciones aquí. Si tienes un código de recompensa sin usar, ingrésalo aquí. También puedes gestionar la dirección de tu cuenta y tu llave privada. No compartas tu llave privada con nadie, haz una copia de seguridad y guardala en un lugar seguro.",จัดการการตั้งค่าต่าง ๆ ที่นี่ หากคุณมีรหัสรางวัลที่ไม่ได้ใช้ให้ป้อนที่นี่ นอกจากนี้คุณยังสามารถจัดการที่อยู่บัญชีของคุณและคีย์ส่วนตัว อย่าบอกใครเกี่ยวกับรหัสส่วนตัวของคุณและสำรองไว้ในที่ปลอดภัย,"Kelola berbagai pengaturan di sini. Jika Anda memiliki kode hadiah yang tidak digunakan, masukkan di sini. Anda juga dapat mengelola alamat akun dan kunci pribadi Anda. Jangan memberi tahu siapa pun tentang kunci pribadi Anda, dan mendukungnya di tempat yang aman.","Управляйте различными настройками здесь. Если у вас есть неиспользованный код вознаграждения, введите его здесь. Вы также можете управлять адресом вашей учетной записи и закрытым ключом. Не говорите никому о своем закрытом ключ и обратно в безопасном месте.",这里管理各种设置。如果您有未使用的奖励代码，请在此输入。您还可以管理您的帐户地址和私钥。不要告诉任何人关于你的私钥，并在一个安全的地方恢复它。,在這裡管理各種設置。如果您有未使用的獎勵代碼，請在此處輸入。您還可以管理您的帳戶地址和私鑰。不要告訴任何人您的私鑰，然後在安全的地方將其備份。,"Pamahalaan ang iba't ibang mga setting dito. Kung mayroon kang hindi nagagamit na reward code, ilagay ito dito. Maaari mo rin pamahalaan ang iyong account address at pribadong susi. Huwag ipabahagi ang iyong pribadiong susi sa sinuman, at mag-back up nito sa isang ligtas na lugar.",
HELP_POPUP_100015_PAGE_00_TITLE,HELP,아레나,Recompensa da arena.,アリーナ報酬,Recompensa de Arena,รางวัลอารีน่า,Arena hadiah,Вознаграждение арены,竞技场奖励,競技場獎勵,Gantimpala ng Arena,
HELP_POPUP_100015_PAGE_00_TEXT_00,"<color=#c17636><size=20><b>◆ Arena Season</b></size></color>
- Earn special rewards like NCG and costumes through Arena battle.
- Obtain food materials helpful in various battles.
- Tickets are periodically replenished; additional tickets can be purchased with NCG.

<color=#c17636><size=20><b>◆ Arena Championship</b></size></color>
- Collect Arena Medals during the season.
- Gather a certain amount of medals to enter the championship with greater rewards.

<color=#c17636><size=20><b>◆ Battle Mechanics</b></size></color>
- HP increases tenfold in Arena battles.
- You can check the opponent's CP and choose to challenge.
- Opponents are cached periodically and can be refreshed within limited attempts.","<color=#c17636><size=20><b>◆ 아레나 시즌</b></size></color>
- 아레나 시즌과 챔피언십을 통해 NCG와 코스튬 등 특별한 보상을 얻으세요.
- 다양한 전투에 도움이 되는 음식 재료도 획득할 수 있습니다.
- 주기적으로 티켓이 리필됩니다. 티켓은 NCG로 일정 수량을 추가로 구매할 수 있습니다.

<color=#c17636><size=20><b>◆ 아레나 챔피언십</b></size></color>
- 시즌 중 드랍되는 아레나 메달을 모으세요.
- 일정 수량 이상의 메달을 모아야 더 큰 보상이 있는 챔피언십에 입장할 수 있습니다.

<color=#c17636><size=20><b>◆ 전투 방식</b></size></color>
- 아레나 전투에서는 기본 체력이 10배 증가합니다.
- 상대의 CP를 체크하고 도전을 선택할 수 있습니다.
- 대전 상대는 일정한 주기로 캐싱되며, 한정된 횟수 내에서 새로고침 할 수 있습니다.","Quanto mais difícil a batalha, mais útil é encher seu estômago com uma variedade de alimentos. A arena é essencial para fazer alimentos de alta qualidade. Pontuações começam em 1000 pontos. Você pode obter mais ingredientes alimentares em incrementos de 100 pontos, então use seus ingressos ao máximo para obtê-los!",戦いが難しいほど、それはあなたの胃をさまざまな食べ物で満たすことです。アリーナは高品質の食品を作るために不可欠です。スコアは1000ポイントで始まります。あなたは100ポイントの増分でより多くの食材を得ることができるので、あなたのチケットを最大限に活用するためにあなたのチケットを使ってください！,"Cuanto más difícil sea la batalla, más útil será llenar el estómago con una variedad de alimentos. La arena es esencial para preparar alimentos de alta calidad. Los puntajes comienzan en 1000 puntos. Puedes obtener más ingredientes para alimentos en incrementos de 100 puntos, ¡así que utiliza tus tickets al máximo para conseguirlos!","ยิ่งการต่อสู้ที่ยากลำบากมากเท่าไหร่ก็ยิ่งมีประโยชน์มากขึ้นเท่านั้นที่จะเติมเต็มท้องของคุณด้วยอาหารที่หลากหลาย อารีน่าเป็นสิ่งจำเป็นสำหรับการทำอาหารคุณภาพสูง คะแนนเริ่มต้นที่ 1,000 คะแนน คุณสามารถรับส่วนผสมอาหารได้มากขึ้นทีละ 100 คะแนนดังนั้นให้ใช้ตั๋วของคุณอย่างเต็มที่เพื่อให้ได้!","Semakin sulit pertempuran, semakin membantu untuk mengisi perut Anda dengan berbagai makanan. Arena sangat penting untuk membuat makanan berkualitas tinggi. Skor mulai dari 1000 poin. Anda bisa mendapatkan lebih banyak bahan makanan dengan kenaikan 100 poin, jadi gunakan tiket Anda sepenuhnya untuk mendapatkannya!","Чем сложнее битва, тем более полезно наполнить желудок различными продуктами питания. Арена необходима для изготовления высококачественной еды. Оценки начинаются с 1000 очков. Вы можете получить больше пищевых ингредиентов с шагом 100 очков, поэтому используйте свои билеты в полной мере, чтобы получить их!",战斗越难，它越有用的是用各种食物填充你的胃。竞技场对于制造高品质的食物至关重要。分数从1000点开始。您可以以100分的增量获得更多食品成分，因此使用您的门票最充分地获得它们！,越是艱苦的戰鬥，用各種食物填飽肚子就越有幫助。競技場對於製作高品質的食物來說是必不可少的。分數從 1000 分開始。您可以以 100 積分為增量獲得更多食材，因此請充分利用您的門票來獲得它們！,"Kapag mas mahirap ang labanan, mas nakakatulong na punuin ang iyong tiyan ng iba't ibang pagkain. Ang arena ay mahalaga para sa paggawa ng mataas na kalidad ng pagkain. Ang mga puntos ay nagsisimula sa 1000. Maaari kang makakuha ng mas maraming sangkap ng pagkain sa mga pagtaas na 100 puntos, kaya gamitin mo nang husto ang iyong mga tiket upang makuha ang mga ito!",
HELP_POPUP_100016_PAGE_00_TITLE,HELP,도움말,Equipamentos de artesanato,クラフト機器,Fabricar equipo,สร้างอุปกรณ์,Peralatan kerajinan,Ремесло оборудование,工艺设备,製作裝備,Gumawa ng mga Kagamitan,
HELP_POPUP_100016_PAGE_00_TEXT_00,"<color=#c17636><size=20><b>◆ Equipment Recipes</b></size></color>
- Clear stages to unlock equipment recipes.
- Basic Recipes: Craft equipment of decent quality.
- Premium Recipes: Craft superior equipment with better stats and powerful skills, requiring more materials. If materials are lacking, they can be substituted with Crystals.

<color=#c17636><size=20><b>◆ Super Craft</b></size></color>
- Crafting the same equipment multiple times earns points.
- After crafting the same equipment a certain number of times, you can perform Super Craft.
- Super Craft guarantees specific effects by reaching a 100% chance after crafting a certain number of times.

<color=#c17636><size=20><b>◆ Pet Effects</b></size></color>
- Staking D:CC, Nine Chronicle's first NFT project, earns you Soul Stones.
- Use Soul Stones to create pets that maximize crafting efficiency.","<color=#c17636><size=20><b>◆ 장비 레시피</b></size></color>
- 스테이지를 클리어 해 장비 레시피를 오픈하세요.
- 베이직 레시피: 적당한 수준의 장비를 제작할 수 있습니다.
- 프리미엄 레시피: 훨씬 더 좋은 스탯과 강력한 위력의 스킬이 달린 장비를 제작할 수 있습니다. 대신, 재료가 훨씬 더 많이 필요합니다. 재료가 모자라다면, 크리스탈로 재료를 대체할 수 있습니다.

<color=#c17636><size=20><b>◆ 슈퍼크래프트</b></size></color>
- 같은 장비를 여러 번 만들면 포인트를 획득합니다.
- 일정 횟수 이상 같은 장비를 제작하면, 슈퍼크래프트를 실행할 수 있습니다.
- 슈퍼크래프트로는 일정 효과가 100% 붙도록 제작 가능합니다.

<color=#c17636><size=20><b>◆ 펫 효과</b></size></color>
- 나인 크로니클의 첫 번째 NFT 프로젝트인 D:CC를 스테이킹 하면 영혼석을 얻을 수 있습니다.
- 영혼석을 통해 제작한 펫으로 제작 효율을 극대화 할 수 있습니다.","Você pode artesanalmente. Para artesanato, você deve ter os materiais necessários e esperar por um determinado bloco até que o elaborado esteja completo. Dependendo do resultado de electricidade, até 4 opções são selecionadas para o item. Quanto melhor o resultado da elogio, maior o número de blocos necessários para a elaboração. Dependendo do PET equipado durante a criação, vários efeitos de criação são aplicados, como reduzir o número de blocos necessários para a criação ou aumentar a chance de obter opções.",あなたは機器を作り出すことができます。工芸機器には、必要な資料が必要で、クラフトが完了するまであるブロックを待つ必要があります。作成結果に応じて、項目に最大4つのオプションが選択されています。クラフト結果が良くなるほど、作成に必要なブロック数が多い。,"Puedes crear equipo. Para crear equipos, debe tener los materiales necesarios y esperar un bloque determinado hasta que se complete la elaboración. Dependiendo del resultado de la elaboración, se seleccionan hasta 4 opciones para el artículo. Cuanto mejor sea el resultado de la elaboración, mayor será el número de bloques requeridos para la elaboración. Dependiendo de la mascota equipada durante la elaboración, se aplican varios efectos de elaboración, como reducir el número de bloques requeridos para elaborar o aumentar las posibilidades de obtener opciones.",คุณสามารถสร้างอุปกรณ์ได้ สำหรับการสร้างคุณต้องมีวัสดุที่จำเป็นและรอบล็อกจนกว่างานหัตถกรรมจะเสร็จสมบูรณ์ มีสถานะอุปกรณ์สูงสุดได้แก่ 4 ตัวเลือก ผลลัพธ์การประดิษฐ์ที่ดีขึ้นเท่าใดจำนวนบล็อกที่จำเป็นสำหรับการประดิษฐ์ก็จะมากขึ้น ขึ้นอยู่กับสัตว์เลี้ยงที่ติดตั้งในระหว่างการประดิษฐ์เอฟเฟกต์การประดิษฐ์ต่าง ๆ จะถูกนำไปใช้เช่นการลดจำนวนบล็อกที่จำเป็นสำหรับการประดิษฐ์หรือเพิ่มโอกาสในการได้รับตัวเลือก,"Anda dapat membuat peralatan. Untuk membuat peralatan, Anda harus memiliki bahan yang diperlukan dan menunggu blok tertentu sampai kerajinan selesai. Tergantung pada hasil kerajinan, hingga 4 opsi dipilih untuk item tersebut. Semakin baik hasil kerajinan, semakin besar jumlah blok yang diperlukan untuk kerajinan. Bergantung pada PET yang dilengkapi selama kerajinan, berbagai efek kerajinan diterapkan, seperti mengurangi jumlah blok yang diperlukan untuk membuat atau meningkatkan kemungkinan mendapatkan opsi.","Вы можете создать оборудование. Для оснащения оборудования у вас должны быть необходимые материалы и дождаться определенного блока, пока окраска не будет завершена. В зависимости от результата крафта, до 4 вариантов выбираются для элемента. Чем лучше результат крафта, тем больше количество блоков, необходимых для создания.",你可以制作设备。对于工艺设备，您必须拥有必要的材料，并等待某个块，直到制作完成。根据制作结果，为该项目选择最多4个选项。制作结果越好，制备所需的块数就越大。根据手工制作过程中配备的宠物的不同，应用了各种手工艺效果，例如减少手工制作所需的块数量或增加获得期权的机会。,你可以製作裝備。要製作裝備，您必須擁有必要的材料，並等待一定的時間段，直到製作完成。根據製作結果，最多可以為該物品選擇 4 個選項。製作效果越好，製作所需的方塊數量就越多。根據製作過程中裝備的寵物，會應用各種製作效果，例如減少製作所需的方塊數量或增加獲得選項的機會。,"Maaari kang gumawa ng kagamitan. Upang gumawa ng kagamitan, kailangan mong magkaroon ng mga kinakailangang materyales at maghintay ng tiyak na bilang ng block hanggang sa matapos ang paggawa. Depende sa resulta ng paggawa, hanggang sa 4 opsyon ang pwedeng lumabas para sa item. Mas maganda ang resulta ng paggawa, mas maraming bilang ng block ang kailangan para sa paggawa. Depende sa alagang hayop na nakasuot sa panahon ng paggawa, iba't ibang epekto ng paggawa ang lalabas, tulad ng pagbawas ng bilang ng block na kailangan para sa paggawa o pagtaas ng tsansa ng pagkuha ng mga opsyon.",
HELP_POPUP_100017_PAGE_00_TITLE,HELP,도움말,Equipamentos de atualização,アップグレード機器,Actualización de equipo,อัพเกรดอุปกรณ์,Tingkatkan peralatan,Устройство оборудования,升级设备,升級裝備,I-upgreyd ang mga Kagamitan,
