Key,English,Korean,Portuguese,Japanese,Spanish,Thai,Indonesian,Russian,ChineseSimplified,ChineseTraditional,Tagalog,Vietnam
ITEM_NAME_10313000,Basic Belt,허리끈,Cinto,ベルト,Cinturón Básico,เข็มขัดธรรมดา,Sabuk,,腰带,基本款腰帶,Pangunahing Sinturon,Thắt lưng cơ bản
ITEM_NAME_10314000,Basic Belt,허리끈,Cinto,ベルト,Cinturón Básico,เข็มขัดธรรมดา,Sabuk,,腰带,基本款腰帶,Pangunahing Sinturon,Thắt lưng cơ bản
ITEM_NAME_10320000,Leather Belt,가죽 벨트,Cinto de Couro,レザーベルト,Cinturón de Cuero,เข็มขัดหนัง,Sabuk kulit,,皮腰带,皮帶,Balat na Sinturon,Dây đai da
ITEM_NAME_10321000,Leather Belt,가죽 벨트,Cinto de Couro,レザーベルト,Cinturón de Cuero,เข็มขัดหนัง,Sabuk kulit,,皮腰带,皮帶,Balat na Sinturon,Dây đai da
ITEM_NAME_10322000,Leather Belt,가죽 벨트,Cinto de Couro,レザーベルト,Cinturón de Cuero,เข็มขัดหนัง,Sabuk kulit,,皮腰带,皮帶,Balat na Sinturon,Dây đai da
ITEM_NAME_10323000,Leather Belt,가죽 벨트,Cinto de Couro,レザーベルト,Cinturón de Cuero,เข็มขัดหนัง,Sabuk kulit,,皮腰带,皮帶,Balat na Sinturon,Dây đai da
ITEM_NAME_10324000,Leather Belt,가죽 벨트,Cinto de Couro,レザーベルト,Cinturón de Cuero,เข็มขัดหนัง,Sabuk kulit,,皮腰带,皮帶,Balat na Sinturon,Dây đai da
ITEM_NAME_10330000,Solid Belt,견고한 벨트,Cinto Sólido,ソリッドベルト,Cinturón Sólido,เข็มขัดแข็ง,Sabuk Solid,,实心腰带,實心腰帶,Matatag na Sinturon,Dây đai rắn
ITEM_NAME_10331000,Solid Belt,견고한 벨트,Cinto Sólido,ソリッドベルト,Cinturón Sólido,เข็มขัดแข็ง,Sabuk Solid,,实心腰带,實心腰帶,Matatag na Sinturon,Dây đai rắn
ITEM_NAME_10332000,Solid Belt,견고한 벨트,Cinto Sólido,ソリッドベルト,Cinturón Sólido,เข็มขัดแข็ง,Sabuk Solid,,实心腰带,實心腰帶,Matatag na Sinturon,Dây đai rắn
ITEM_NAME_10333000,Solid Belt,견고한 벨트,Cinto Sólido,ソリッドベルト,Cinturón Sólido,เข็มขัดแข็ง,Sabuk Solid,,实心腰带,實心腰帶,Matatag na Sinturon,Dây đai rắn
ITEM_NAME_10334000,Solid Belt,견고한 벨트,Cinto Sólido,ソリッドベルト,Cinturón Sólido,เข็มขัดแข็ง,Sabuk Solid,,实心腰带,實心腰帶,Matatag na Sinturon,Dây đai rắn
ITEM_NAME_10340000,War Belt,전쟁 벨트,Cinto de Guerra,ウォーベルト,Cinturón de Guerra,เข็มขัดสงคราม,Sabuk Perang,,战争腰带,戰爭腰帶,Sinturong Pandigmaan,Vành đai chiến tranh
ITEM_NAME_10341000,War Belt,전쟁 벨트,Cinto de Guerra,ウォーベルト,Cinturón de Guerra,เข็มขัดสงคราม,Sabuk Perang,,战争腰带,戰爭腰帶,Sinturong Pandigmaan,Vành đai chiến tranh
ITEM_NAME_10342000,War Belt,전쟁 벨트,Cinto de Guerra,ウォーベルト,Cinturón de Guerra,เข็มขัดสงคราม,Sabuk Perang,,战争腰带,戰爭腰帶,Sinturong Pandigmaan,Vành đai chiến tranh
ITEM_NAME_10343000,War Belt,전쟁 벨트,Cinto de Guerra,ウォーベルト,Cinturón de Guerra,เข็มขัดสงคราม,Sabuk Perang,,战争腰带,戰爭腰帶,Sinturong Pandigmaan,Vành đai chiến tranh
ITEM_NAME_10344000,War Belt,전쟁 벨트,Cinto de Guerra,ウォーベルト,Cinturón de Guerra,เข็มขัดสงคราม,Sabuk Perang,,战争腰带,戰爭腰帶,Sinturong Pandigmaan,Vành đai chiến tranh
ITEM_NAME_10350000,Legendary Belt,전설의 벨트,Cinto Lendário,伝説のベルト,Cinturón Legendario,เข็มขัดในตำนาน,Sabuk Legendaris,,传奇腰带,傳奇腰帶,Maalamat na sinturon,Dây đai huyền thoại
ITEM_NAME_10351000,Legendary Belt,전설의 벨트,Cinto Lendário,伝説のベルト,Cinturón Legendario,เข็มขัดในตำนาน,Sabuk Legendaris,,传奇腰带,傳奇腰帶,Maalamat na sinturon,Dây đai huyền thoại
ITEM_NAME_10352000,Legendary Belt,전설의 벨트,Cinto Lendário,伝説のベルト,Cinturón Legendario,เข็มขัดในตำนาน,Sabuk Legendaris,,传奇腰带,傳奇腰帶,Maalamat na sinturon,Dây đai huyền thoại
ITEM_NAME_10353000,Legendary Belt,전설의 벨트,Cinto Lendário,伝説のベルト,Cinturón Legendario,เข็มขัดในตำนาน,Sabuk Legendaris,,传奇腰带,傳奇腰帶,Maalamat na sinturon,Dây đai huyền thoại
ITEM_NAME_10354000,Legendary Belt,전설의 벨트,Cinto Lendário,伝説のベルト,Cinturón Legendario,เข็มขัดในตำนาน,Sabuk Legendaris,,传奇腰带,傳奇腰帶,Maalamat na sinturon,Dây đai huyền thoại
ITEM_NAME_10350001,Ancient Belt,고대의 벨트,Cinto antigo,古代のベルト,Cinturón antiguo,เข็มขัดโบราณ,Sabuk kuno,Древний пояс,古代皮带,古代腰帶,Sinaunang Sinturon,Vành đai cổ đại
ITEM_NAME_10351001,Ancient Belt,고대의 벨트,Cinto antigo,古代のベルト,Cinturón antiguo,เข็มขัดโบราณ,Sabuk kuno,Древний пояс,古代皮带,古代腰帶,Sinaunang Sinturon,Vành đai cổ đại
ITEM_NAME_10352001,Ancient Belt,고대의 벨트,Cinto antigo,古代のベルト,Cinturón antiguo,เข็มขัดโบราณ,Sabuk kuno,Древний пояс,古代皮带,古代腰帶,Sinaunang Sinturon,Vành đai cổ đại
ITEM_NAME_10353001,Ancient Belt,고대의 벨트,Cinto antigo,古代のベルト,Cinturón antiguo,เข็มขัดโบราณ,Sabuk kuno,Древний пояс,古代皮带,古代腰帶,Sinaunang Sinturon,Vành đai cổ đại
ITEM_NAME_10354001,Ancient Belt,고대의 벨트,Cinto antigo,古代のベルト,Cinturón antiguo,เข็มขัดโบราณ,Sabuk kuno,Древний пояс,古代皮带,古代腰帶,Sinaunang Sinturon,Vành đai cổ đại
ITEM_NAME_10410000,Thin Necklace,얇은 목걸이,Colar Fino,細いネックレス,Collar Delgado,สร้อยคอเส้นบาง,Kalung Tipis,,细项链,細項鍊,Manipis na kuwintas,Dây chuyền mỏng
ITEM_NAME_10411000,Thin Necklace,얇은 목걸이,Colar Fino,細いネックレス,Collar Delgado,สร้อยคอเส้นบาง,Kalung Tipis,,细项链,細項鍊,Manipis na kuwintas,Dây chuyền mỏng
ITEM_NAME_10412000,Thin Necklace,얇은 목걸이,Colar Fino,細いネックレス,Collar Delgado,สร้อยคอเส้นบาง,Kalung Tipis,,细项链,細項鍊,Manipis na kuwintas,Dây chuyền mỏng
ITEM_NAME_10413000,Thin Necklace,얇은 목걸이,Colar Fino,細いネックレス,Collar Delgado,สร้อยคอเส้นบาง,Kalung Tipis,,细项链,細項鍊,Manipis na kuwintas,Dây chuyền mỏng
ITEM_NAME_10414000,Thin Necklace,얇은 목걸이,Colar Fino,細いネックレス,Collar Delgado,สร้อยคอเส้นบาง,Kalung Tipis,,细项链,細項鍊,Manipis na kuwintas,Dây chuyền mỏng
ITEM_NAME_10420000,Guardian Necklace,수호의 목걸이,Colar do Guardião,ガーディアンネックレス,Collar Guardián,สร้อยคอผู้พิทักษ์,Kalung Penjaga,,守护项链,守護者項鍊,Kuwintas ng Guwardiya,Dây chuyền bảo vệ
ITEM_NAME_10421000,Guardian Necklace,수호의 목걸이,Colar do Guardião,ガーディアンネックレス,Collar Guardián,สร้อยคอผู้พิทักษ์,Kalung Penjaga,,守护项链,守護者項鍊,Kuwintas ng Tagapagtanggol,Dây chuyền bảo vệ
ITEM_NAME_10422000,Guardian Necklace,수호의 목걸이,Colar do Guardião,ガーディアンネックレス,Collar Guardián,สร้อยคอผู้พิทักษ์,Kalung Penjaga,,守护项链,守護者項鍊,Kuwintas ng Tagapagtanggol,Dây chuyền bảo vệ
ITEM_NAME_10423000,Guardian Necklace,수호의 목걸이,Colar do Guardião,ガーディアンネックレス,Collar Guardián,สร้อยคอผู้พิทักษ์,Kalung Penjaga,,守护项链,守護者項鍊,Kuwintas ng Tagapagtanggol,Dây chuyền bảo vệ
ITEM_NAME_10424000,Guardian Necklace,수호의 목걸이,Colar do Guardião,ガーディアンネックレス,Collar Guardián,สร้อยคอผู้พิทักษ์,Kalung Penjaga,,守护项链,守護者項鍊,Kuwintas ng Tagapagtanggol,Dây chuyền bảo vệ
ITEM_NAME_10430000,Mana Necklace,마력의 목걸이,Colar de Mana,マナネックレス,Collar De Maná,สร้อยคอมานา,Kalung Mana,,法力项链,法力項鍊,Kuwintas ng Mana,Vòng cổ ma thuật
ITEM_NAME_10431000,Mana Necklace,마력의 목걸이,Colar de Mana,マナネックレス,Collar De Maná,สร้อยคอมานา,Kalung Mana,,法力项链,法力項鍊,Kuwintas ng Mana,Vòng cổ ma thuật
ITEM_NAME_10432000,Mana Necklace,마력의 목걸이,Colar de Mana,マナネックレス,Collar De Maná,สร้อยคอมานา,Kalung Mana,,法力项链,法力項鍊,Kuwintas ng Mana,Vòng cổ ma thuật
ITEM_NAME_10433000,Mana Necklace,마력의 목걸이,Colar de Mana,マナネックレス,Collar De Maná,สร้อยคอมานา,Kalung Mana,,法力项链,法力項鍊,Kuwintas ng Mana,Vòng cổ ma thuật
ITEM_NAME_10434000,Mana Necklace,마력의 목걸이,Colar de Mana,マナネックレス,Collar De Maná,สร้อยคอมานา,Kalung Mana,,法力项链,法力項鍊,Kuwintas ng Mana,Vòng cổ ma thuật
ITEM_NAME_10440000,Warrior's Necklace,전사의 목걸이,Colar do Guerreiro,戦士のネックレス,Collar del Guerrero,สร้อยคอของนักรบ,Kalung Pendekar,,战士的项链,戰士的項鍊,Kuwintas ng Mandirigma,Vòng cổ của chiến binh
ITEM_NAME_10441000,Warrior's Necklace,전사의 목걸이,Colar do Guerreiro,戦士のネックレス,Collar del Guerrero,สร้อยคอของนักรบ,Kalung Pendekar,,战士的项链,戰士的項鍊,Kuwintas ng Mandirigma,Vòng cổ của chiến binh
ITEM_NAME_10442000,Warrior's Necklace,전사의 목걸이,Colar do Guerreiro,戦士のネックレス,Collar del Guerrero,สร้อยคอของนักรบ,Kalung Pendekar,,战士的项链,戰士的項鍊,Kuwintas ng Mandirigma,Vòng cổ của chiến binh
ITEM_NAME_10443000,Warrior's Necklace,전사의 목걸이,Colar do Guerreiro,戦士のネックレス,Collar del Guerrero,สร้อยคอของนักรบ,Kalung Pendekar,,战士的项链,戰士的項鍊,Kuwintas ng Mandirigma,Vòng cổ của chiến binh
ITEM_NAME_10444000,Warrior's Necklace,전사의 목걸이,Colar do Guerreiro,戦士のネックレス,Collar del Guerrero,สร้อยคอของนักรบ,Kalung Pendekar,,战士的项链,戰士的項鍊,Kuwintas ng Mandirigma,Vòng cổ của chiến binh
ITEM_NAME_10450000,Legendary Necklace,전설의 목걸이,Colar Lendário,伝説のネックレス,Collar Legendario,สร้อยคอในตำนาน,Kalung Legendaris,,传奇项链,傳奇項鍊,Maalamat na Kuwintas,Dây chuyền huyền thoại
ITEM_NAME_10451000,Legendary Necklace,전설의 목걸이,Colar Lendário,伝説のネックレス,Collar Legendario,สร้อยคอในตำนาน,Kalung Legendaris,,传奇项链,傳奇項鍊,Maalamat na Kuwintas,Dây chuyền huyền thoại
ITEM_NAME_10452000,Legendary Necklace,전설의 목걸이,Colar Lendário,伝説のネックレス,Collar Legendario,สร้อยคอในตำนาน,Kalung Legendaris,,传奇项链,傳奇項鍊,Maalamat na Kuwintas,Dây chuyền huyền thoại
ITEM_NAME_10453000,Legendary Necklace,전설의 목걸이,Colar Lendário,伝説のネックレス,Collar Legendario,สร้อยคอในตำนาน,Kalung Legendaris,,传奇项链,傳奇項鍊,Maalamat na Kuwintas,huyền thoại Dây chuyền
ITEM_NAME_10454000,Legendary Necklace,전설의 목걸이,Colar Lendário,伝説のネックレス,Collar Legendario,สร้อยคอในตำนาน,Kalung Legendaris,,传奇项链,傳奇項鍊,Maalamat na Kuwintas,Dây chuyền huyền thoại
ITEM_NAME_10450001,Ancient Necklace,고대의 목걸이,Colar antigo,古代のネックレス,Collar antiguo,สร้อยคอโบราณ,Kalung kuno,Древнее ожерелье,古老的项链,古老的項鍊,Sinaunang Kuwintas,Dây chuyền cổ
ITEM_NAME_10451001,Ancient Necklace,고대의 목걸이,Colar antigo,古代のネックレス,Collar antiguo,สร้อยคอโบราณ,Kalung kuno,Древнее ожерелье,古老的项链,古老的項鍊,Sinaunang Kuwintas,Dây chuyền cổ
ITEM_NAME_10452001,Ancient Necklace,고대의 목걸이,Colar antigo,古代のネックレス,Collar antiguo,สร้อยคอโบราณ,Kalung kuno,Древнее ожерелье,古老的项链,古老的項鍊,Sinaunang Kuwintas,Dây chuyền cổ
ITEM_NAME_10453001,Ancient Necklace,고대의 목걸이,Colar antigo,古代のネックレス,Collar antiguo,สร้อยคอโบราณ,Kalung kuno,Древнее ожерелье,古老的项链,古老的項鍊,Sinaunang Kuwintas,Dây chuyền cổ
ITEM_NAME_10454001,Ancient Necklace,고대의 목걸이,Colar antigo,古代のネックレス,Collar antiguo,สร้อยคอโบราณ,Kalung kuno,Древнее ожерелье,古老的项链,古老的項鍊,Sinaunang Kuwintas,Dây chuyền cổ
ITEM_NAME_10510000,Thin Ring,얇은 반지,Anel Fino,細いリング,Anillo Delgado,แหวนบาง,Cincin Tipis,,细环,細環,Manipis na Singsing,Vòng mỏng
ITEM_NAME_10511000,Thin Ring,얇은 반지,Anel Fino,細いリング,Anillo Delgado,แหวนบาง,Cincin Tipis,,细环,細環,Manipis na Singsing,Vòng mỏng
ITEM_NAME_10512000,Thin Ring,얇은 반지,Anel Fino,細いリング,Anillo Delgado,แหวนบาง,Cincin Tipis,,细环,細環,Manipis na Singsing,Vòng mỏng
ITEM_NAME_10513000,Thin Ring,얇은 반지,Anel Fino,細いリング,Anillo Delgado,แหวนบาง,Cincin Tipis,,细环,細環,Manipis na Singsing,Vòng mỏng
ITEM_NAME_10514000,Thin Ring,얇은 반지,Anel Fino,細いリング,Anillo Delgado,แหวนบาง,Cincin Tipis,,细环,細環,Manipis na Singsing,Vòng mỏng
ITEM_NAME_10520000,Guardian Ring,수호의 반지,Anel do Guardião,ガーディアンリング,Anillo Guardián,แหวนผู้พิทักษ์,Cincin Penjaga,,守护戒指,守護者戒指,Singsing ng Tagapagtangol,Vòng bảo vệ
ITEM_NAME_10521000,Guardian Ring,수호의 반지,Anel do Guardião,ガーディアンリング,Anillo Guardián,แหวนผู้พิทักษ์,Cincin Penjaga,,守护戒指,守護者戒指,Singsing ng Tagapagtangol,Vòng bảo vệ
ITEM_NAME_10522000,Guardian Ring,수호의 반지,Anel do Guardião,ガーディアンリング,Anillo Guardián,แหวนผู้พิทักษ์,Cincin Penjaga,,守护戒指,守護者戒指,Singsing ng Tagapagtangol,Vòng bảo vệ
ITEM_NAME_10523000,Guardian Ring,수호의 반지,Anel do Guardião,ガーディアンリング,Anillo Guardián,แหวนผู้พิทักษ์,Cincin Penjaga,,守护戒指,守護者戒指,Singsing ng Tagapagtangol,Vòng bảo vệ
ITEM_NAME_10524000,Guardian Ring,수호의 반지,Anel do Guardião,ガーディアンリング,Anillo Guardián,แหวนผู้พิทักษ์,Cincin Penjaga,,守护戒指,守護者戒指,Singsing ng Tagapagtangol,Vòng bảo vệ
ITEM_NAME_10530000,Mana Ring,마나 반지,Anel de Mana,マナリング,Anillo de Maná,แหวนมานา,Cincin Mana,,法力戒指,法力戒指,Singsing ng Mana,Vòng quản lý
ITEM_NAME_10531000,Mana Ring,마나 반지,Anel de Mana,マナリング,Anillo de Maná,แหวนมานา,Cincin Mana,,法力戒指,法力戒指,Singsing ng Mana,Vòng quản lý
ITEM_NAME_10532000,Mana Ring,마나 반지,Anel de Mana,マナリング,Anillo de Maná,แหวนมานา,Cincin Mana,,法力戒指,法力戒指,Singsing ng Mana,Vòng quản lý
ITEM_NAME_10533000,Mana Ring,마나 반지,Anel de Mana,マナリング,Anillo de Maná,แหวนมานา,Cincin Mana,,法力戒指,法力戒指,Singsing ng Mana,Vòng quản lý
ITEM_NAME_10534000,Mana Ring,마나 반지,Anel de Mana,マナリング,Anillo de Maná,แหวนมานา,Cincin Mana,,法力戒指,法力戒指,Singsing ng Mana,Vòng quản lý
ITEM_NAME_10540000,Warrior's Ring,전사의 반지,Anel do Guerreiro,戦士のリング,Anillo del Guerrero,แหวนของนักรบ,Cincin Pendekar,,战士之戒,戰士的戒指,Singsing ng Mandirigma,Nhẫn chiến binh
ITEM_NAME_10541000,Warrior's Ring,전사의 반지,Anel do Guerreiro,戦士のリング,Anillo del Guerrero,แหวนของนักรบ,Cincin Pendekar,,战士之戒,戰士的戒指,Singsing ng Mandirigma,Nhẫn chiến binh
ITEM_NAME_10542000,Warrior's Ring,전사의 반지,Anel do Guerreiro,戦士のリング,Anillo del Guerrero,แหวนของนักรบ,Cincin Pendekar,,战士之戒,戰士的戒指,Singsing ng Mandirigma,Nhẫn chiến binh
ITEM_NAME_10543000,Warrior's Ring,전사의 반지,Anel do Guerreiro,戦士のリング,Anillo del Guerrero,แหวนของนักรบ,Cincin Pendekar,,战士之戒,戰士的戒指,Singsing ng Mandirigma,Nhẫn chiến binh
ITEM_NAME_10544000,Warrior's Ring,전사의 반지,Anel do Guerreiro,戦士のリング,Anillo del Guerrero,แหวนของนักรบ,Cincin Pendekar,,战士之戒,戰士的戒指,Singsing ng Mandirigma,Nhẫn chiến binh
ITEM_NAME_10550000,Ancient Ring,고대의 반지,Anel antigo,古代の指輪,Anillo Antiguo,แหวนโบราณ,Cincin kuno,Древнее кольцо,古戒指,古老的戒指,Maalamat na Singsing,Nhẫn cổ
ITEM_NAME_10551000,Ancient Ring,고대의 반지,Anel antigo,古代の指輪,Anillo Antiguo,แหวนโบราณ,Cincin kuno,Древнее кольцо,古戒指,古老的戒指,Maalamat na Singsing,Nhẫn cổ
ITEM_NAME_10552000,Ancient Ring,고대의 반지,Anel antigo,古代の指輪,Anillo antiguo,แหวนโบราณ,Cincin kuno,Древнее кольцо,古戒指,古老的戒指,Maalamat na Singsing,Nhẫn cổ
ITEM_NAME_10553000,Ancient Ring,고대의 반지,Anel antigo,古代の指輪,Anillo antiguo,แหวนโบราณ,Cincin kuno,Древнее кольцо,古戒指,古老的戒指,Maalamat na Singsing,Nhẫn cổ
ITEM_NAME_10554000,Ancient Ring,고대의 반지,Anel antigo,古代の指輪,Anillo antiguo,แหวนโบราณ,Cincin kuno,Древнее кольцо,古戒指,古老的戒指,Maalamat na Singsing,Nhẫn cổ
ITEM_NAME_11320000,Blue Sapphire Belt,블루 사파이어 벨트,Cinto de Safira Azul,ブルーサファイアベルト,Cinturón azul de Zafiro,เข็มขัดไพลิน,Sabuk Safir Biru,,蓝宝石腰带,藍色藍寶石皮帶,Asul na Sapirong Sinturon,Vành đai Sapphire xanh
ITEM_NAME_11420000,Blue Sapphire Necklace,블루 사파이어 목걸이,Colar de Safira Azul,ブルーサファイアネックレス,Collar Azul de Zafiro,สร้อยคอไพลิน,Kalung Safir Biru,,蓝宝石项链,藍色藍寶石項鍊,Asul na Sapirong Kuwintas,Vòng cổ Sapphire xanh
ITEM_NAME_11520000,Blue Sapphire Ring,블루 사파이어 반지,Anel de Safira Azul,ブルーサファイアリング,Anillo Azul de Zafiro,แหวนพลอยไพลิน,Cincin Safir Biru,,蓝宝石戒指,藍色藍寶石戒指,Asul na Sapirong Singsing,Nhẫn Sapphire xanh
ITEM_NAME_100000,Treasure Box,보물상자,Baú do Tesouro,宝箱,Caja del Tesoro,กล่องสมบัติ,Kotak Harta Karun,,宝物盒,寶物盒,Kahon ng Kayamanan,Hộp kho báu
ITEM_NAME_301000,Life Stone,생명,Pedra da Vida,生命の石,Piedra de la vida,หินชีวิต,Batu Kehidupan,,生命之石,生命石,Bato ng Buhay,Đời Đá
ITEM_NAME_302000,Rice,쌀,Arroz,ご飯,Arroz,ข้าว,Nasi,,白饭,米,Kanin,cơm
ITEM_NAME_302001,Fish,생선,Peixe,魚,Pez,ปลา,Ikan,,鱼,魚,Isda,Cá
ITEM_NAME_302002,Can,깡통,Lata,缶,Lata,กระป๋อง,Kaleng,,罐头,能,Lata,Có thể
ITEM_NAME_302003,Egg,달걀,Ovo,卵,Huevo,ไข่,Telur,,蛋,蛋,Itlog,Trứng
ITEM_NAME_302004,Mineral Salt,암염,Sal,岩塩,Sal Mineral,เกลือแร่,Garam Mineral,,盐,礦物質鹽,Mineral na Asin,Muối khoáng
ITEM_NAME_302005,Olive Oil,올리브유,Azeite de Oliva,オリーブオイル,Aceite de Oliva,น้ำมันมะกอก,Minyak zaitun,,橄榄油,橄欖油,Langis ng Oliba,Dầu ô liu
ITEM_NAME_302006,Herbs,허브,Erva,ハーブ,Hierbas,สมุนไพร,Rempah-rempah,,草本植物,草藥,Halamang gamot,thảo dược
ITEM_NAME_302007,Fishy Meat,비린내 나는 고기,Carne de Peixe,魚の肉,Carne de pescado,เนื้อที่มีกลิ่นสาบ,Daging Ikan,,鱼肉,魚腥肉,Malansang Karne,Thịt tanh
ITEM_NAME_302008,Tasty Meat,맛있어 보이는 고기,Carne Gostosa,美味しい肉,Carne Sabrosa,เนื้อที่ี่ดูน่ากิน,Daging Enak,,美味的肉,美味的肉,Masarap na Karne,Thịt ngon
ITEM_NAME_302009,A++ Meat,일품급 고기,Carne A++,A++ 肉,Lomo fino,เนื้อเกรด A++,Daging A++,,A ++肉,A ++肉,A++ na Karne,Thịt A++.
ITEM_NAME_302010,Advanced Mineral Salt,고급 암염,Sal Mineral Avançado,高級岩塩,Sal Mineral Avanzada,เกลือแร่คุณภาพสูง,Garam Mineral Tingkat Lanjut,,高级盐,高級礦物質鹽,Dekalidad na Mineral na Asin,Muối khoáng tiên tiến
ITEM_NAME_302011,Advanced Herbs,고급 허브,Ervas Avançadas,高級ハーブ,Hierbas Avanzadas,สมุนไพรคุณภาพสูง,Herbal Tingkat Lanjut,,高级草本植物,高級草藥,Dekalidad na Halamang Gamot,Dược thảo tiên tiến
ITEM_NAME_302012,Shrimp,새우,Camarão,エビ,Camarón,กุ้ง,Udang,Креветка,虾,蝦,Hipon,Tôm
ITEM_NAME_302013,Chicken,닭고기,Frango,鶏,Pollo,ไก่,Ayam,Курица,鸡,雞,Manok,Gà rán
ITEM_NAME_302014,Tomato Sauce,토마토 소스,Molho de tomate,トマトソース,Salsa de tomate,ซอสมะเขือเทศ,Saos tomat,Томатный соус,番茄酱,番茄醬,Tomato Sauce,Sốt cà chua
ITEM_NAME_302015,Firewood,장작,Lenha,薪,Leña,ฟืน,Kayu bakar,Дрова,柴,柴,Panggatong,củi nhóm
ITEM_NAME_302016,Almond,아몬드,Amêndoa,アーモンド,Almendra,อัลมอนด์,Badam,Миндаль,杏仁,杏仁,Almendras,Hạnh nhân
ITEM_NAME_302017,Honey,꿀,Mel,はちみつ,Miel,น้ำผึ้ง,Sayang,Медовый,蜂蜜,蜂蜜,Pulut Pukyutan,Anh yêu
ITEM_NAME_302018,Soy Sauce,간장,Eu sou molho,醬油,Salsa de Soya,ซีอิ๊ว,Saya saus,Я соус,我是酱,醬油,Toyo,Nước tương
ITEM_NAME_303000,Rusty Knife,녹슨 칼,Faca Enferrujada,錆びたナイフ,Cuchillo Oxidado,มีดขึ้นสนิม,Pedang Berkarat,,生锈的刀,生鏽的刀,Kutsilyong Makalawang,Dao gỉ
ITEM_NAME_303001,Discarded Sword,버려진 검,Espada Descartada,捨てられたソード,Espada Desechada,ดาบที่ถูกทิ้ง,Pedang yang Dibuang,,废剑,丟棄的劍,Espadang Tinapon,Thanh gươm bị vứt bỏ
ITEM_NAME_303002,Hard Sword,단단한 검,Espada Dura,ハードソード,Espada Dura,ดาบแข็ง,Pedang Keras,,硬剑,堅硬的劍,Espadang Matigas,Kiếm cứng
ITEM_NAME_303003,Astute Sword,영험한 기운의 검,Espada Astuta,アスチュートソード,Espada Espiritual,ดาบแห่งพลังวิญญาณ,Pedang tajam,,精明剑,精劍,Espadang Matalas,Thanh kiếm tinh ranh
ITEM_NAME_303004,Legendary Sword,전설의 검,Espada Lendária,伝説のソード,Espada Legendaria,ดาบในตำนาน,Pedang Legendaris,,传奇剑,傳奇劍,Espadang Maalamat,Thanh kiếm huyền thoại
ITEM_NAME_303005,Sacred Sword,신성한 검,Espada Sagrada,神聖な剣,Espada Sagrada,ดาบศักดิ์สิทธิ์,Pedang Suci,Священный меч,神圣之剑,神聖之劍,Sagradong Espada,Kiếm Thần Thánh
ITEM_NAME_303100,Rusty Armor,낡은 옷,Armadura Enferrujada,錆びたアーマー,Armadura Oxidada,เกราะขึ้นสนิม,Baju Zirah Berkarat,,生锈的盔甲,生鏽的盔甲,Baluting Makalawang,Áo giáp Rusty
ITEM_NAME_303101,Discarded Armor,버려진 옷,Armadura Descartada,捨てられたアーマー,Armadura Desechada,เกราะที่ถูกทิ้ง,Baju Zirah yang Dibuang,,废弃的护甲,丟棄的盔甲,Baluting Tinapon,Áo giáp bị vứt bỏ đi
ITEM_NAME_303102,Hard Armor,단단한 옷,Armadura Dura,ハードアーマー,Armadura Dura,เกราะแข็ง,Baju Zirah Keras,,硬甲,硬裝甲,Baluting Matigas,Áo giáp cứng
ITEM_NAME_303103,Astute Armor,영험한 기운의 갑옷,Armadura Astuta,アスチュートアーマー,Armadura Espiritual,เกราะแห่งพลังวิญญาณ,Baju Zirah Lihai,,敏锐护甲,精裝甲,Baluting Matalas,Áo giáp tinh ranh
ITEM_NAME_303104,Legendary Armor,전설의 옷,Armadura Lendária,伝説のアーマー,Armadura Legendaria,เกราะในตำนาน,Baju Zirah Legendaris,,传奇盔甲,傳奇盔甲,Baluting Maalamat,Áo giáp huyền thoại
ITEM_NAME_303105,Sacred Garment,신성한 옷,Vestimenta Sagrada,神聖な服,Vestidura Sagrada,เสื้อผ้าศักดิ์สิทธิ์,Pakaian Suci,Священная одежда,神圣之衣,神聖之衣,Sagradong Kasuotan,Trang Phục Thần Thánh
ITEM_NAME_303200,Old String,낡은 끈,Corda Velha,古いロープ,Cuerda vieja,สตริงเก่า,Tali Lama,,老弦,舊字符串,Lumang tali,Chuỗi cũ
ITEM_NAME_303201,Discarded Belt,버려진 허리띠,Cinto Descartado,捨てられたベルト,Cinturón Desechado,เข็มขัดที่ถูกทิ้ง,Sabuk yang Dibuang,,废腰带,丟棄的皮帶,Sinturong Tinapon,Thắt lưng đã bỏ đi
ITEM_NAME_303202,Hard Belt,단단한 벨트,Cinto Duro,ハードベルト,Cinturón Duro,เข็มขัดแข็ง,Sabuk Keras,,硬腰带,硬皮帶,Sinturong Matigas,Vành đai cứng
ITEM_NAME_303203,Strong Belt,영험한 기운의 벨트,Cinto Astuto,アスチュートベルト,Cinturón Fuerte,เข็มขัดแห่งพลังวิญญาณ,Sabuk Lihai,,灵敏腰带,堅固的皮帶,Sinturong Matibay,Dây đai mạnh
ITEM_NAME_303204,Legendary Belt,전설의 벨트,Cinto Lendário,伝説のベルト,Cinturón Legendario,เข็มขัดในตำนาน,Sabuk Legendaris,,传奇腰带,傳奇皮帶,Sinturong Maalamat,Dây đai huyền thoại
ITEM_NAME_303205,Sacred Belt,신성한 벨트,Cinto Sagrado,神聖なベルト,Cinturón Sagrado,เข็มขัดศักดิ์สิทธิ์,Sabuk Suci,Священный пояс,神圣腰带,神聖腰帶,Sagradong Sinturon,Thắt Lưng Thần Thánh
