Key,English,Korean,Portuguese,Japanese,Spanish,Thai,Indonesian,Russian,ChineseSimplified,ChineseTraditional,Tagalog,Vietnam
UI_EXP,Exp,Exp,Exp,Exp,Experiencia,ประสบการณ์,Contoh,,经验,經驗,Exp,Exp
UI_BATTLE_RESULT_VICTORY_MESSAGE,You won the battle!,전투에서 승리했습니다!,Você venceu!,バトルに勝利しました！,¡Has ganado la batalla!,คุณชนะการต่อสู้!,Anda memenangkan pertempuran!,,您赢得了战斗！,您贏得了戰鬥！,Ikaw ay nanalo sa laban!,Bạn đã chiến thắng!
UI_BATTLE_RESULT_DEFEAT_MESSAGE,You must grow stronger.,당신은 더욱 강해져야 합니다.,Você deve ficar mais forte.,もっと強くなりましょう。,Debes volverte más fuerte.,คุณจะต้องแข็งแกร่งขึ้น,Anda harus tumbuh lebih kuat.,,你必须变得更坚强。,您必須變得更強壯。,Kailangan mong lumakas.,Bạn cần phải trở nên mạnh hơn.
UI_BATTLE_RESULT_TIMEOUT_MESSAGE,You are exhausted.,턴을 모두 소모했습니다.,Você está exausto.,体力がなくなりました…,Estás exhausto./Te sientes exhausto.,คุณรู้สึกอ่อนล้า,Anda kelelahan.,,筋疲力尽。,您精疲力盡。/您筋疲力盡。,Ikaw ay napagod./Pakiramdam mo ay pagod.,Bạn đã kiệt sức.
UI_ADDITIONAL_REWARDS,Additional Rewards,추가 보상,Recompensas Adicionais,追加リワード,Recompensas Adicionales,รางวัลเพิ่มเติม,Hadiah tambahan,,其他奖励,額外的獎勵,Karagdagang gantimpala,Phần thưởng bổ sung
UI_BATTLE_RESULT_DEFEAT_SUGGESTION_1,Raise your level through battle!,반복 전투로 레벨업 하세요!,Aumente seu nível através da batalha!,バトルをしてレベルを上げましょう！,¡Aumenta tu nivel por medio de la batalla!,เพิ่มเลเวลของคุณผ่านการต่อสู้!,Naikkan level Anda melalui pertempuran!,,通过战斗提高等级！,通過戰鬥提高您的等級！,Iaangat ang antas sa pamamagitan ng pakikipaglaban!,Nâng cao cấp độ của bạn thông qua các trận chiến!
UI_BATTLE_RESULT_DEFEAT_SUGGESTION_1_BUTTON,Go to World Map,월드맵,Go to World Map,ワールドマップへ,Ir al Mapa del Mundo,ไปที่แผนที่โลก,Pergi ke Peta Dunia,,进入世界地图,前往世界地圖,Pumunta sa Mapa ng Mundo,Đi tới bản đồ thế giới
UI_BATTLE_RESULT_DEFEAT_SUGGESTION_2,Craft stronger equipment!,더 강한 장비를 만드세요!,Fabrique equipamento mais fortes!,もっと強い装備を作りましょう！,¡Fabrica equipo más poderoso!,สร้างอุปกรณ์ที่แข็งแกร่งขึ้น!,Buat perlengkapan yang lebih kuat!,,制作更坚固的装备！,打造更強的裝備！,Lumikha ng mas malakas na sandata!,Chế tạo trang bị mạnh mẽ hơn!
UI_BATTLE_RESULT_DEFEAT_SUGGESTION_2_BUTTON,Go to Craft,제작하러 가기,Go to Craft,装備作成へ,Dirigete al taller,ไปที่สร้าง,Pergi ke Craft,,进入制作,去制造,Pumunta sa Paglikha,Đi tới Chế tạo
UI_MENU,MENU,메뉴,CARDÁPIO,メニュー,MENÚ,เมนู,MENU,,菜单,菜單,Menu,Menu
UI_NOTICE,Notice,공지,Perceber,お知らせ,Aviso,สังเกต,Melihat,,注意,注意,PAUNAWA,Thông báo
UI_GO_BACK,Back,뒤로,Voltar,戻る,Regresar,กลับไป,Kembali,,返回,後退,Balik,Quay lại
UI_GO_MAIN,Main,메인,Principal,メイン,Principal,หน้าหลัก,Utama,,主菜单,主界面,Main,Trang chính
UI_QUIT,Quit,종료,Quit,終了,Salir,เลิกเล่น,Berhenti,,退出,退出,Umayaw,Thoát
UI_EXIT,Exit,나가기,Sair,出る,Salir,ออก,Keluar,,退出,退出,Labas,Rời khỏi trò chơi
UI_ERROR,Error,에러,Erro,エラー,Error,ข้อผิดพลาด,Error,,错误,錯誤,Kamalian,Lỗi
UI_NICKNAME_CONDITION,"Nickname must be between 2-20 characters
and can only include alphanumeric characters.","닉네임은 2-20자여야 하며
영문자, 숫자만 사용할 수 있습니다.","O apelido deve ter entre 2 e 20 caracteres
e pode incluir apenas caracteres alfanuméricos.","ニックネームは2-20文字で、
アルファベットと数字のみ使用できます。",El nombre tu personaje debe tener entre 2 y 20 caracteres y solo puede incluir caracteres alfanuméricos.,ชื่อเล่นจะต้องมี 2-20 ตัวอักษรอนุญาตให้ใช้เฉพาะตัวอักษรและตัวเลขเท่านั้น,Nama panggilan harus diantara 2-20 karakter dan hanya dapat menyertakan karakter alfanumerik.,,昵称必须介于2到20个字符之间，并且只能包含字母、数字、字符。,暱稱必須在2-20個字符之間，並且只能包括字母數字字符。,Ang palayaw ay dapat nasa 2-20 karakter at kinakailangan na alphanumeric na karakter lamang ang ginamit.,"Biệt danh phải nằm trong khoảng 2-20 ký tự
và chỉ có thể bao gồm các ký tự chữ và số."
UI_ERROR_FORMAT,"Error occurred. ({0})
Please restart the game.","오류가 발생했습니다. ({0})
게임을 다시 실행해 주세요.","Ocorreu um erro.
({0})
Por favor reinicie o jogo.","エラーが発生しました。
({0})
ゲームを再起動してください。","Ha ocurrido un error. ({0}) Por favor, reinicia el juego.",เกิดข้อผิดพลาด ({0}) กรุณารีสตาร์ทเกมอีกครั้ง,"Terjadi kesalahan. ({0})
Silakan mulai ulang permainannya.",,"发生错误。
（{0}）
请重新启动游戏。",發生了錯誤。 （{0}）請重新啟動遊戲。,"May kamalian. ({0}) Pakiusap, simulan ulit ang laro.","Xảy ra lỗi. ({0})
Vui lòng khởi động lại trò chơi."
UI_ERROR_RPC_CONNECTION,"RPC server connection failed.
Please make sure your decive is connected to the internet.","RPC 서버 연결 실패
디바이스가 인터넷에 연결된 상태인지 확인해주세요.","Falha na conexão do servidor RPC.
Verifique se o iniciador de jogos está executando
e tente novamente.","サーバーへの接続に失敗しました。
デバイスのインターネット接続を確認してください。",La conexión con el servidor RPC ha fallado. Verifica si el cliente del juego está en ejecución e intenta nuevamente.,การเชื่อมต่อเซิร์ฟเวอร์ RPC ล้มเหลว ตรวจสอบว่าตัวเกมกำลังทำงานอยู่หรือไม่ แล้วลองอีกครั้ง,"Koneksi server RPC gagal.
Pastikan Anda terhubung ke internet.",,"RPC服务器连接失败。
检查游戏启动器是否正在运行，然后重试。",RPC服務器連接失敗。檢查遊戲啟動器是否正在運行，然後重試。,Ang pag-konekta sa RPC ay hindi nagtagumpay. Tignan kung gumagana ang game launcher at subukang muli.,"Kết nối máy chủ RPC không thành công.
Vui lòng đảm bảo thiết bị của bạn được kết nối với Internet."
UI_MAIL,Mail,메일,Correspondência,メール,Correo,ส่งจดหมาย,Surat,,邮件,郵件,Mail,Thư
UI_QUEST,Quest,퀘스트,Busca,クエスト,Búsqueda,การสืบเสาะ,Pencarian,,寻求,尋求,Paghahanap,Nhiệm vụ
UI_CHAT,Chat,채팅,Bater papo,チャット,Charlar,แชท,Mengobrol,,聊天,聊天,Makipag -chat,Trò chuyện
UI_BOOK,Book,도감,Livro,図鑑,Libro,หนังสือ,Buku,,书,書,Libro,Sách
UI_SETTINGS,Settings,설정,Configurações,設定,Ajustes,การตั้งค่า,Pengaturan,,设置,設定,Mga setting,Cài đặt
UI_AVATARINFO,Character,캐릭터,Personagem,キャラクター,Personaje,อักขระ,Karakter,,特点,特點,Character,Nhân vật
UI_WORLD_MAP_ENTER,Enter,입장,Digitar,入場,Ingresar,เข้า,Memasuki,,进入,進入,Pumasok,Tiến vào
UI_WORLD_MAP,World Map,월드맵,World Map,ワールドマップ,World Map,World Map,World Map,,World Map,World Map,World Map,World Map
UI_WORLD_MAP_MONSTERS,Monsters,몬스터,Monstros,モンスター,Monstruos,สัตว์ประหลาด,Monster,,怪物,怪物,Monsters,Quái vật
UI_REWARDS,Rewards,보상,Recompensas,リワード,Recompensas,รางวัล,Hadiah,,奖励,獎勵,Gantimpala,Phần thưởng
UI_STAGE,Stage,스테이지,Estágio,ステージ,Escenario,เวที,Panggung,,阶段,階段,Yugto,Màn
UI_REMAININGTURN,Remaining Turn : {0},남은 턴 : {0},Recurso restante: {0},残りのターン：{0},Turno restante: {0},เทิร์นที่เหลืออยู่: {0},Giliran yang tersisa: {0},,剩下的转弯：{0},剩下的轉彎：{0},Natitirang pagliko: {0},Lượt còn lại: {0}
UI_ALERT_NOT_IMPLEMENTED_TITLE,In Development,준비 중,Em desenvolvimento,開発中,En desarrollo,ในการพัฒนา,Dalam pengembangan,,开发中,開發中,Sa kaunlaran,Đang trong giai đoạn phát triển
UI_ALERT_NOT_IMPLEMENTED_CONTENT,This feature is currently under development.,준비 중인 기능입니다.,Esse recurso está atualmente em desenvolvimento.,この機能は現在開発中です。,Esta característica esta actualmente en desarrollo.,ฟีเจอร์นี้อยู่ระหว่างการพัฒนา,Fitur ini sedang dalam pengembangan.,,此功能目前正在开发中。,此功能目前正在開發中。,Ang tampok na ito ay kasalukuyang nasa ilalim ng pag -unlad.,Tính năng này hiện đang được phát triển.
UI_CONFIRM_DELETE_CHARACTER_TITLE,Delete Character,캐릭터 삭제,Excluir o personagem,キャラクターを削除,Eliminar personaje,ลบตัวละคร,Hapus karakter,,删除字符,刪除字符,Tanggalin ang character,Xóa nhân vật
UI_CONFIRM_DELETE_CHARACTER_CONTENT,Do you really want to delete this character?,정말 삭제하겠습니까?,Você realmente quer excluir esse personagem?,本当にこのキャラクターを削除しますか？,¿Realmente quieres eliminar este personaje?,คุณต้องการลบตัวละครนี้จริงๆหรือไม่?,Apakah Anda benar-benar ingin menghapus karakter ini?,,您真的想删除这个角色吗？,您真的想刪除這個角色嗎？,Nais mo bang tanggalin ang character na ito?,Bạn có thực sự muốn xóa nhân vật này?
UI_CONFIRM_QUIT_TITLE,Quit Game,게임 종료,Desistir do jogo,ゲーム終了,Salir del juego,ออกจากเกม,Keluar dari permainan,,退出游戏,退出遊戲,Huminto sa laro,Thoát khỏi trò chơi
UI_CONFIRM_QUIT_CONTENT,Do you want to quit?,게임을 종료하겠습니까?,Você quer sair?,ゲームを終了しますか？,¿Quieres renunciar?,คุณต้องการเลิกหรือไม่?,Apakah Anda ingin keluar?,,你想退出吗？,你想退出嗎？,Gusto mo bang huminto?,Bạn có muốn thoát khỏi trò chơi?
UI_COMBINATION_ENHANCEMENT_POPUP,Item Enhancement,장비 강화,Aprimoramento do item,アイテム強化,Mejora del artículo,การปรับปรุงรายการ,Peningkatan item,,项目增强,項目增強,Pagpapahusay ng item,Cường hóa trang bị
UI_COMBINATION_ENHANCEMENT,Item Enhancement,장비 강화,Aprimoramento do item,アイテム強化,Mejora del artículo,การปรับปรุงรายการ,Peningkatan item,,项目增强,項目增強,Pagpapahusay ng item,Cường hóa trang bị
UI_COMBINATION_RECIPE_CLOSE,Recipe Close,레시피 닫기,Receita Fechar,レシピを閉じる,Receta cercana,สูตรปิด,Resep dekat,,食谱关闭,食譜關閉,Malapit na ang resipe,Đóng Công thức
UI_RECIPE_COMBINATION,Craft,제작,Arte,製作,Artesanía,งานฝีมือ,Kerajinan,,工艺,工藝,Craft,Chế tạo
UI_SHOP_NOTICE,8% of sales item price is taxed,판매가의 8%를 세금으로 징수합니다.,8% do preço do item de vendas é tributado,販売価格の8％を手数料として徴収します。,El 8% del precio del artículo de ventas está gravado,8% ของราคาขายราคาถูกเก็บภาษี,8% dari harga barang penjualan dikenakan pajak,,8％的销售商品价格征税,8％的銷售商品價格徵稅,8% ng presyo ng benta ng item ay binubuwis,Thuế bán hàng 8%
UI_LOADING_BOOTSTRAP_START,Connecting to the network...,네트워크에 연결하고 있습니다...,Conectando à rede...,ネットワークに接続中…,Conectando a la red...,กำลังเชื่อมต่อกับเครือข่าย ...,Menghubungkan ke jaringan ...,,连接到网络...,連接到網絡...,Kumokonekta sa network...,Đang kết nối mạng ...
UI_LOADING_BLOCK_HASH_DOWNLOAD,Downloading block hashes... {0} / {1},블록 해시 다운로드 중... {0} / {1},Fazendo download de bloco hashes ... {0}: {1},ブロックハッシュをダウンロード中… {0} / {1},Descargando hashes de bloques... {0} / {1},กำลังดาวน์โหลดบล็อกแฮช ... {0} / {1},Mengunduh blok hash... {0} / {1},,正在下载区块哈希... {0} / {1},下載區塊哈希... {0} / {1},Downloading block hashes... {0} / {1},Đang tải Khối ... {0} / {1}
UI_LOADING_BLOCK_DOWNLOAD,Downloading blocks... {0} / {1},블록 다운로드 중... {0} / {1},Fazendo download de blocos ... {0}: {1},ブロックをダウンロード中… {0} / {1},Descargando bloques... {0} / {1},กำลังดาวน์โหลดบล็อก ... {0} / {1},Mengunduh blok... {0} / {1},,正在下载区块... {0} / {1},下載區塊... {0} / {1},Downloading blocks... {0} / {1},Đang tải Khối ... {0} / {1}
UI_LOADING_BLOCK_VERIFICATION,Verifying blocks... {0} / {1},블록 확인 중... {0} / {1},Verificando blocos ... {0} / {1},ブロック検証中… {0} / {1},Verificando bloques... {0} / {1},กำลังตรวจสอบบล็อก ... {0} / {1},Memverifikasi blok... {0} / {1},,正在验证区块... {0} / {1},驗證區塊... {0} / {1},Verifying blocks... {0} / {1},Xác minh các Khối ... {0} / {1}
UI_LOADING_STATE_REFERENCE_DOWNLOAD,Downloading states... {0} / {1},상태 다운로드 중... {0} / {1},Fazendo download de fases... {0} / {1},ステートをダウンロード中… {0} / {1},Descargando estados... {0} / {1},กำลังดาวน์โหลดสถานะ ... {0} / {1},Mengunduh states... {0} / {1},,正在下载状态... { 0} / {1},下載狀態... {0} / {1},Downloading states... {0} / {1},Trạng thái tải xuống ... {0} / {1}
UI_LOADING_ACTION_EXECUTE,Executing actions... {0} / {1},액션 실행 중... {0} / {1},Executando ações ... {0} / {1},実行処理中… {0} / {1},Ejecutando acciones... {0} / {1},กำลังดำเนินการ ... {0} / {1},Menjalankan aksi... {0} / {1},,执行操作... {0} / {1},執行動作... {0} / {1},Ginagawa ang aksiyon... {0} / {1},Đang tiến hành ... {0} / {1}
UI_RECEIVE,Receive,받기,Receber,受取る,Recibir,รับ,Terima,,接收,收到,Tanggapin,Nhận
UI_RECEIVED,Received,수령 완료,Recebido,受取済,Recibido,ได้รับ,Diterima,,接收,已收到,Natanggap,Đã nhận
UI_GET_REWARDS,Receive Rewards,보상 받기,Receba as recompensas,報酬を受け取る,Recibir las Recompensas,รับรางวัล,Terima Hadiah,,接收奖励,獲得獎勵,Tanggapin ang Gantimpala,Nhận phần thưởng
UI_ITEM_ENHANCEMENT_MAIL_FORMAT,"<color=#FFA78B>[Workshop dverg]</color>
I've finished upgrading {0}","<color=#FFA78B>[대장장이 드베르그]</color>
{0} 강화를 완료하였네.","<color=#FFA78B>[Gato de oficina]</color>
Concluí o upgrade do {0}","<color=#FFA78B>[ドヴェルグ]</color>
{0}の強化が終わったぜ！","<color=#FFA78B>[Workshop Dvergr]</color>
He terminado de mejorar {0}","<color=#FFA78B>[การประชุมเชิงปฏิบัติการแมว]</color>
ฉันอัพเกรด {0} เสร็จแล้ว","<color=#FFA78B>[Workshop Cat]</color>
Saya telah selesai meningkatkan {0}","<color=#FFA78B>[Практикум Cat]</color>
Я закончил модернизацию {0}","<color=#FFA78B>[车间猫]</color>
我已经完成升级{0}","<color=#FFA78B>[Workshop dverg]</color>
我已經完成了升級{0}","<color=#FFA78B>[Workshop dverg]</color>
Tapos ko ng palakasin ang sandata {0}","<color=#ffa78b>[Lò rèn của Dverg]</color>
Tôi đã hoàn thành nâng cấp {0}"
UI_SELL_CANCEL_MAIL_FORMAT,"<color=#FFA78B>[Market Jade]</color>
I canceled the sales of {0}","<color=#FFA78B>[마켓고양이 제이드]</color>
{0} 판매를 취소했어!","<color=#FFA78B>[Jade de mercado]</color>
Cancelei as vendas do {0}","<color=#FFA78B>[マーケット猫ジェイド]</color>
{0}の販売をキャンセルしたわ。","<color=#FFA78B>[Market Jade]</color>
He cancelado la venta de {0}","<color=#FFA78B>[Markt Jade]</color>
ฉันยกเลิกการขาย {0}","<color=#FFA78B>[Pasar Jade]</color>
Saya telah membatalkan penjualan {0}",,"<color=#FFA78B>[市场玉]</color>
我取消了{0}","<color=#FFA78B>[Market Jade]</color>
我取消了{0}的銷售額","<color=#FFA78B>[Market Jade]</color>
Aking kinansela ang pabenta ng {0}","<color=#ffa78b>[Chợ của Jade]</color>
Tôi đã hủy bán {0}"
UI_BUYER_MAIL_FORMAT,"<color=#FFA78B>[Market Jade]</color>
Purchased! {0} is yours now!","<color=#FFA78B>[마켓고양이 제이드]</color>
구매 완료! {0}는 이제 네거야!","<color=#FFA78B>[Jade de mercado]</color>
Comprado! {0} agora é seu!","<color=#FFA78B>[マーケット猫ジェイド]</color>
購入完了！{0}はあなたのものよ！","<color=#FFA78B>[Market Jade]</color>
¡Compra exitosa! ¡{0} ahora es tuyo!","<color=#FFA78B>[Markt Jade]</color>
ซื้อ! {0} เป็นของคุณแล้ว!","<color=#FFA78B>[Pasar Jade]</color>
Terbeli! {0} milikmu sekarang!",,"<color=#FFA78B>[市场玉]</color>
已购买！{0}现在是您的！","<color=#FFA78B>[Market Jade]</color>
購買了！ {0}現在是您的！","<color=#FFA78B>[Market Jade]</color>
Ang nabiling {0} ay sa iyo na!","<color=#ffa78b>[Chợ của Jade]</color>
Đã mua! {0} giờ thuộc về bạn!"
UI_SELLER_MAIL_FORMAT,"<color=#FFA78B>[Market Jade]</color>
You earned {0} by selling {1}","<color=#FFA78B>[마켓고양이 제이드]</color>
{1}을 팔아서 {0}를 얻었어!","<color=#FFA78B>[Jade de mercado]</color>
Você ganhou {0} com a venda {1}","<color=#FFA78B>[マーケット猫ジェイド]</color>
{1}が{0}で売られたわ。","<color=#FFA78B>[Market Jade]</color>
Has ganado {0} por la venta de {1}","<color=#FFA78B>[Markt Jade]</color>
คุณได้รับ {0} จากการขาย {1}","<color=#FFA78B>[Pasar Jade]</color>
Anda mendapatkan {0} dari penjualan {1}",,"<color=#FFA78B>[市场玉]</color>
您通过出售{1}","<color=#FFA78B>[Market Jade]</color>
您通過出售{1}賺取{0}","<color=#FFA78B>[Market Jade]</color>
Kumikita ka ng {0} sa pagbenta ng {1}","<color=#ffa78b>[Chợ của Jade]</color>
Bạn đã kiếm được {0} bằng việc bán {1}"
UI_SELECT,Select,선택,Selecione,選択,Seleccionar,เลือก,Pilih,,选择,選擇,Pumili,Chọn
UI_DISCORD,Discord,디스코드,Discórdia,Discord,Discordia,ความไม่ลงรอยกัน,Perselisihan,,不和谐,不和諧,Discord,Discord
UI_PROCEED_DISCORD,Join Official Discord,디스코드 입장,Junte-se ao grupo,Discordへ移動,Unirse al grupo de usuarios,เข้าร่วมกลุ่ม,Bergabung dengan grup pemain,,加入用户组,加入用戶組,Sumama sa grupo,Tham gia kênh Discord chính thức
UI_PROCEED_DISCORD_CONTENT,Open the link to Nine Chronicles Discord channel?,나인 크로니클 공식 디스코드 채널로 이동하시겠습니까?,Abrir o link para o canal Discord do Nine Chronicles?,Nine Chronicles公式Discordに移動しますか？,¿Abrir el enlace al canal de Discord de Nine Chronicles?,คุณต้องการไปที่ช่อง Nine Chronicle Discord หรือไม่?,Buka link ke Nine Chronicles Discord channel?,,打开链接进入Nine Chronicles 的Discord频道？,打開指向九個編年史Discord頻道的鏈接？,Buksan ang link papuntang Nine Chronicles Discord channel?,Mở liên kết đến kênh Discord của Cửu giới?
UI_WARRIOR_DESCRIPTION,"The warrior class excels in close combat and is consistently at the forefront of battles. It features an overlapping combo system, where the damage increases with each successive hit.","전사는 근접 전투에 능하고 방어력이 높아,
항상 전투의 최전방에 선다.
중첩되는 콤보 시스템이 특징이며,
연타에 성공하면 점점 더 강해진다.","O guerreiro é bom em combate corpo a corpo e está sempre na linha de frente da batalha. Ele contém uma sistema de seleção, mais você bateu, maior o prejuízo.","ウォーリアーは近接戦に長け、常に戦いの最前線に立ちます。
攻撃を重ねるコンボシステムが特徴で、連続ヒットするとダメージが上昇します。","La clase guerrero es buena en combate cuerpo a cuerpo y siempre está en la primera línea de batalla. Presenta un sistema de combinaciones de golpes acumulables. Cuanto más golpes sucesivos, mayor es el daño.",นักรบเก่งในการต่อสู้ระยะประชิดจะมีพลังป้องกันสูง และอยู่ในแนวหน้าของการต่อสู้เสมอ มีระบบคอมโบที่ทับซ้อนกัน ยิ่งคุณโจมตีมากเท่าไหร่ความเสียหายก็ยิ่งมากขึ้นเท่านั้น,"Kelas prajurit unggul dalam pertempuran jarak dekat dan selalu menjadi yang terdepan dalam pertempuran. Ini menampilkan sistem kombo yang tumpang tindih, di mana kerusakan meningkat dengan setiap pukulan berturut-turut.",,战士类擅长近战，始终处于战斗的最前线。它具有重叠的组合系统。击中的次数越多，造成的伤害越大。,戰士階層擅長近戰，總是沖在戰鬥的最前線。它具有重疊的組合系統。連續攻擊的次數越多，傷害就越大。,"Ang mga mandirigma ay mahusay sa malapitang pakikipaglaban at parating nasa unahan ng digmaan. Ito ay may katangiang nagsasanib na magkadugtong na pag-atake. Kapg mas marami ang sunod-sunod na pagtama, ay mas malakas ang pinsalang maidudulot.",Chiến binh vượt trội trong cận chiến và luôn là người tiên phong. Đặc trưng của chiến binh là chuỗi các combo liên tục với lượng sát thương tăng dần sau mỗi đòn đánh trúng địch
UI_LOGIN_CONTENT,This is a community-powered fantasy world that runs entirely on the blockchain.,"나인 크로니클은 완전한 블록체인 세계에서 동작하는, 커뮤니티 기반의 판타지 월드입니다.","Este é um mundo de fantasia
alimentado pela comunidade que roda totalmente em blockchain.",Nine Chroniclesは、完全なブロックチェーンワールドで動作する、コミュニティベースのファンタジーワールドです。,Este es un mundo de fantasía impulsado por la comunidad que funciona completamente en la blockchain.,มันคือโลกแฟนตาซีบนบล็อคเชน,Ini adalah dunia fantasi berbasis komunitas yang sepenuhnya berjalan di blockchain.,,这是一个完全在区块链上运行的社区驱动的幻想世界。,這是一個完全在區塊鏈上運行的社區驅動的幻想世界。,Ito ay isang mundo ng pantasiya na pinapagana ng komunidad na ganap na tumatakbo sa blockchain.,Đây là một thế giới tưởng tượng lấy cảm hứng từ cộng đồng chạy hoàn toàn trên blockchain.
UI_ACCOUNT_PLACEHOLDERS,Click the button below to create your ID,아래 버튼을 눌러 ID를 생성하세요,Clique no botão abaixo para criar seu ID,下のボタンを押してID を作成して下さい。,Haz clic en el botón de abajo para crear tu ID.,คลิกปุ่มด้านล่างเพื่อสร้าง ID,Klik tombol di bawah ini untuk membuat ID Anda,,单击下面的按钮以创建您的ID,單擊下面的按鈕創建您的 ID,"Pindutin ang ""button"" sa ibaba para makagawa ng ID",Nhấp vào nút bên dưới để tạo ID
UI_LOGIN_FIND_PASSPHRASE,For<voffset=1>g</voffset>ot password?,비밀번호를 잊어버렸나요?,Para <Voffset= 1> g </offset> OT senha?,パスワードを忘れましたか？,Para <voffset= 1> g </voffset> OT contraseña?,สำหรับ <voffset= 1> g </voffset> รหัสผ่าน ot?,Untuk<voffset=1>g</voffset>kata sandi lain?,,对于<voffset= 1> g </voffset> ot密码？,對於<voffset= 1> g </voffset> ot密碼？,,Quên <voffset=1> mật </voffset> khẩu?
UI_LOGIN_BACK_TO_LOGIN,Back to lo<voffset=1>g</voffset>in pa<voffset=1>g</voffset>e,돌<voffset=1>아</voffset>가<voffset=1>기</voffset>,Voltar ao lo <voffset=1></voffset>gin pa <voffset=1> ge</voffset>,ログインページへ戻る,Regresar <voffset=1>a la</voffset>página de<voffset=1>ingre</voffset>so,Back to lo<voffset=1>g</voffset>in pa<voffset=1>g</voffset>e,Kembali ke<voffset=1>g</voffset>in pa<voffset=1>g</voffset>e,,返回登入页,返回到lo <voffset= 1> g </voffset> in pa <voffset= 1> g </voffset> e,Balik sa lo<voffset=1>g</voffset>in pa<voffset=1>g</voffset>e,Quay <voffset=1> lại </voffset> trang <voffset=1> đăng </voffset> nhập
UI_LOGIN_LOGIN_FAIL,Login Failed,로그인 실패,Falha no Login,ログイン失敗,Inicio de sesión fallido,ล็อคอินล้มเหลว,Login gagal,,登录失败,登錄失敗,Nabigo ang pag-login,Đăng nhập thất bại
UI_LOGIN_LOGIN_CONTENT,Wrong password,잘못된 비밀번호 입니다.,Senha Inválida,パスワードが違います,No se encontró la cuenta.,เชื่อมต่อบัญชีล้มเหลว,Kata sandi salah,,无效密码,未能找到帳戶,Hindi mahanap ang account.,Sai mật khẩu
UI_LOGIN_FINDPASSPHRASE_FAIL,Failed to find account,계정을 찾지 못했습니다.,Falha na localização da conta,アカウントが見つかりません,No se pudo encontrar una cuenta,ไม่พบบัญชี,Gagal menemukan akun,,查找帐户失败,未能找到帳戶,Nabigong makahanap ng account,Không tìm thấy tài khoản
UI_LOGIN_FINDPASSPHRASE_CONTENT,Failed to find privatekey,프라이빗 키를 찾지 못했습니다.,Chave privada não encontrada,プライベートキーが見つかりません,No se encontró la clave privada,ไม่่พบ Private key,Gagal menemukan private key,,找不到私钥,找不到私鑰,Hindi mahanap ang pribadong susi,Không tìm thấy Private key
UI_LOGIN_INPUT_PASSPHRASE,Set password,비밀번호 설정,Configurar senha,パスワード設定,Configurar la clave,ตั้งรหัสผ่าน,Atur kata sandi,,设置密码,設置密碼,Itakda ang password,Đặt mật khẩu
UI_LOGIN_RETYPE_PASSPHRASE,Retype password,동일한 비밀번호를 다시 입력하세요.,,同じパスワードをもう一度入力してください。,Vuelva a escribir la contraseña,,Ketik ulang kata sandi,,重新输入密码,重新輸入密碼,I -retype ang password,Gõ lại mật khẩu
UI_LOGIN_LOGIN,Type password,비밀번호를 입력하세요.,Digite a senha,パスワードを入力してください。,Escriba contraseña,พิมพ์รหัสผ่าน,Ketik kata sandi,,输入密码,輸入密碼,Ilagay ang password,Nhập mật khẩu
UI_SET_PASSWORD_DETAIL,Setting a password is recommended when making a purchase or exporting keys.,상품 구매 및 키 익스포트 시에는 비밀번호 설정을 권장합니다.,É recomendável definir uma senha ao comprar um produto ou exportar chaves.,商品の購入やキーのエクスポート時には、パスワードの設定をお勧めします。,Se recomienda establecer una contraseña al realizar una compra o exportar claves.,การตั้งรหัสผ่านเป็นที่แนะนำเมื่อทำการซื้อสินค้าหรือส่งออกคีย์,Pengaturan kata sandi disarankan saat melakukan pembelian atau mengekspor kunci.,Рекомендуется установить пароль при покупке товара или экспорте ключей.,购买商品或导出密钥时建议设置密码。,購買商品或匯出金鑰時建議設定密碼。,Inirerekomenda ang pagtatakda ng password kapag bumibili o nag-e-export ng mga key.,Đề xuất thiết lập mật khẩu khi mua sản phẩm hoặc xuất khẩu khóa.
UI_SET_PASSWORD_LATER,Set password later,나중에 설정하기,Defina a senha mais tarde,後でパスワードを設定します,Establecer contraseña más tarde,ตั้งรหัสผ่านในภายหลัง,Atur kata sandi nanti,,稍后设置密码,稍後設置密碼,Itakda ang password mamaya,Đặt mật khẩu sau
UI_LOGIN_ENTER_PRIVATE_KEY,e.g. E3AB97633410A6513TPA3...557B,e.g. E3AB97633410A6513TPA3...557B,exemplo: E3AB97633410A6513TPA3...557B,例）E3AB97633410A6513TPA3...557B,Ejemplo: E3AB97633410A6513TPA3...557B,เช่น E3AB97633410A6513TPA3 ... 557B,e.g. E3AB97633410A6513TPA3...557B,,例如:E3AB97633410A6513TPA3 ... 557B,例如E3AB97633410A6513TPA3 ... 557b,e.g. E3AB97633410A6513TPA3...557B,Ví dụ. E3AB97633410A6513TPA3 ... 557B
UI_LOGIN_ACCOUNT,Your Account,계정,Sua conta,アカウント,Tu cuenta,บัญชีผู้ใช้,Akun Anda,,您的帐户,您的帳戶,Ang iyong Account,Tài khoản của bạn
