rune_id,_name,level,total_cp,stat_type_1,value_1,value_type_1,stat_type_2,value_2,value_type_2,stat_type_3,value_3,value_type3,skillId,cooldown,chance,skill_value,skill_stat_ratio,skill_value_type,stat_reference_type,buff_duration
10002,Fenrir ATK Rune,45,6353,ATK,605,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,46,6489,ATK,618,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,47,6626,ATK,631,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,48,6762,ATK,644,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,49,6899,ATK,657,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,50,7035,ATK,670,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,51,7172,ATK,683,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,52,7308,ATK,696,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,53,7445,ATK,709,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,54,7581,ATK,722,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,55,7718,ATK,735,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,56,7854,ATK,748,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,57,7991,ATK,761,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,58,8127,ATK,774,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,59,8264,ATK,787,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,60,8400,ATK,800,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,61,8537,ATK,813,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,62,8673,ATK,826,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,63,8810,ATK,839,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,64,8946,ATK,852,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,65,9083,ATK,865,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,66,9219,ATK,878,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,67,9356,ATK,891,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,68,9492,ATK,904,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,69,9629,ATK,917,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,70,9765,ATK,930,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,71,9902,ATK,943,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,72,10038,ATK,956,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,73,10175,ATK,969,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,74,10311,ATK,982,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,75,10448,ATK,995,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,76,10584,ATK,1008,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,77,10721,ATK,1021,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,78,10857,ATK,1034,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,79,10994,ATK,1047,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,80,11130,ATK,1060,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,81,11298,ATK,1076,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,82,11466,ATK,1092,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,83,11634,ATK,1108,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,84,11802,ATK,1124,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,85,11970,ATK,1140,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,86,12138,ATK,1156,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,87,12306,ATK,1172,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,88,12474,ATK,1188,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,89,12642,ATK,1204,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,90,12810,ATK,1220,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,91,12978,ATK,1236,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,92,13146,ATK,1252,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,93,13314,ATK,1268,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,94,13482,ATK,1284,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,95,13650,ATK,1300,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,96,13818,ATK,1316,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,97,13986,ATK,1332,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,98,14154,ATK,1348,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,99,14322,ATK,1364,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,100,14490,ATK,1380,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,101,14658,ATK,1396,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,102,14826,ATK,1412,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,103,14994,ATK,1428,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,104,15162,ATK,1444,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,105,15330,ATK,1460,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,106,15498,ATK,1476,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,107,15666,ATK,1492,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,108,15834,ATK,1508,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,109,16002,ATK,1524,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,110,16170,ATK,1540,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,111,16338,ATK,1556,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,112,16506,ATK,1572,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,113,16674,ATK,1588,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,114,16842,ATK,1604,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,115,17010,ATK,1620,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,116,17178,ATK,1636,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,117,17346,ATK,1652,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,118,17514,ATK,1668,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,119,17682,ATK,1684,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,120,17850,ATK,1700,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,121,18018,ATK,1716,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,122,18186,ATK,1732,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,123,18354,ATK,1748,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,124,18522,ATK,1764,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,125,18690,ATK,1780,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,126,18858,ATK,1796,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,127,19026,ATK,1812,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,128,19194,ATK,1828,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,129,19362,ATK,1844,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,130,19530,ATK,1860,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,131,19698,ATK,1876,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,132,19866,ATK,1892,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,133,20034,ATK,1908,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,134,20202,ATK,1924,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,135,20370,ATK,1940,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,136,20696,ATK,1971,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,137,21021,ATK,2002,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,138,21347,ATK,2033,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,139,21672,ATK,2064,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,140,21998,ATK,2095,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,141,22323,ATK,2126,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,142,22649,ATK,2157,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,143,22974,ATK,2188,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,144,23300,ATK,2219,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,145,23625,ATK,2250,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,146,23951,ATK,2281,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,147,24276,ATK,2312,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,148,24602,ATK,2343,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,149,24927,ATK,2374,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,150,25253,ATK,2405,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,151,25578,ATK,2436,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,152,25904,ATK,2467,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,153,26229,ATK,2498,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,154,26555,ATK,2529,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,155,26880,ATK,2560,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,156,27206,ATK,2591,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,157,27531,ATK,2622,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,158,27857,ATK,2653,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,159,28182,ATK,2684,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,160,28508,ATK,2715,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,161,28833,ATK,2746,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,162,29159,ATK,2777,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,163,29484,ATK,2808,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,164,29810,ATK,2839,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,165,30135,ATK,2870,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,166,30461,ATK,2901,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,167,30786,ATK,2932,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,168,31112,ATK,2963,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,169,31437,ATK,2994,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,170,31763,ATK,3025,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,171,32088,ATK,3056,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,172,32414,ATK,3087,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,173,32739,ATK,3118,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,174,33065,ATK,3149,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,175,33390,ATK,3180,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,176,33716,ATK,3211,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,177,34041,ATK,3242,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,178,34367,ATK,3273,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,179,34692,ATK,3304,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,180,35018,ATK,3335,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,181,35343,ATK,3366,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,182,35669,ATK,3397,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,183,35994,ATK,3428,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,184,36320,ATK,3459,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,185,36645,ATK,3490,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,186,36971,ATK,3521,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,187,37296,ATK,3552,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,188,37622,ATK,3583,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,189,37947,ATK,3614,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,190,38273,ATK,3645,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,191,38598,ATK,3676,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,192,38924,ATK,3707,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,193,39249,ATK,3738,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,194,39575,ATK,3769,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,195,39900,ATK,3800,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,196,40226,ATK,3831,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,197,40551,ATK,3862,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,198,40877,ATK,3893,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,199,41202,ATK,3924,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,200,41528,ATK,3955,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,201,41853,ATK,3986,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,202,42179,ATK,4017,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,203,42504,ATK,4048,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,204,42830,ATK,4079,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,205,43155,ATK,4110,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,206,43481,ATK,4141,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,207,43806,ATK,4172,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,208,44132,ATK,4203,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,209,44457,ATK,4234,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,210,44783,ATK,4265,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,211,45213,ATK,4306,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,212,45644,ATK,4347,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,213,46074,ATK,4388,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,214,46505,ATK,4429,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,215,46935,ATK,4470,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,216,47366,ATK,4511,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,217,47796,ATK,4552,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,218,48227,ATK,4593,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,219,48657,ATK,4634,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,220,49088,ATK,4675,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,221,49518,ATK,4716,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,222,49949,ATK,4757,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,223,50379,ATK,4798,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,224,50810,ATK,4839,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,225,51240,ATK,4880,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,226,51671,ATK,4921,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,227,52101,ATK,4962,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,228,52532,ATK,5003,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,229,52962,ATK,5044,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,230,53393,ATK,5085,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,231,53823,ATK,5126,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,232,54254,ATK,5167,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,233,54684,ATK,5208,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,234,55115,ATK,5249,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,235,55545,ATK,5290,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,236,55976,ATK,5331,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,237,56406,ATK,5372,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,238,56837,ATK,5413,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,239,57267,ATK,5454,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,240,57698,ATK,5495,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,241,58128,ATK,5536,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,242,58559,ATK,5577,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,243,58989,ATK,5618,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,244,59420,ATK,5659,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,245,59850,ATK,5700,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,246,60281,ATK,5741,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,247,60711,ATK,5782,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,248,61142,ATK,5823,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,249,61572,ATK,5864,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,250,62003,ATK,5905,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,251,62433,ATK,5946,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,252,62864,ATK,5987,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,253,63294,ATK,6028,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,254,63725,ATK,6069,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,255,64155,ATK,6110,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,256,64586,ATK,6151,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,257,65016,ATK,6192,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,258,65447,ATK,6233,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,259,65877,ATK,6274,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,260,66308,ATK,6315,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,261,66738,ATK,6356,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,262,67169,ATK,6397,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,263,67599,ATK,6438,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,264,68030,ATK,6479,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,265,68460,ATK,6520,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,266,68891,ATK,6561,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,267,69321,ATK,6602,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,268,69752,ATK,6643,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,269,70182,ATK,6684,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,270,70613,ATK,6725,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,271,71043,ATK,6766,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,272,71474,ATK,6807,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,273,71904,ATK,6848,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,274,72335,ATK,6889,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,275,72765,ATK,6930,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,276,73196,ATK,6971,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,277,73626,ATK,7012,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,278,74057,ATK,7053,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,279,74487,ATK,7094,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,280,74918,ATK,7135,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,281,75348,ATK,7176,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,282,75779,ATK,7217,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,283,76209,ATK,7258,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,284,76640,ATK,7299,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,285,77070,ATK,7340,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,286,77501,ATK,7381,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,287,77931,ATK,7422,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,288,78362,ATK,7463,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,289,78792,ATK,7504,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,290,79223,ATK,7545,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,291,79653,ATK,7586,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,Fenrir ATK Rune,292,80084,ATK,7627,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
